fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,190057368425.0,40300789625.0,33432517485.0,211881383397.0,68466966070.0,143414417327.0,50210598678.0,26203403413.0,24140985755.0,2062417658.0,-24237799262.0,140,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,유형자산의 취득,현금및현금성자산,40300789625.0,,valuation_intake_normalized_or_dart
2022,255929775545.0,50701951182.0,41497460909.0,261797468390.0,75905443769.0,185892024621.0,42470798795.0,22300830924.0,30047296708.0,-7746465784.0,-30037220770.0,132,매출액,영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,유형자산의 취득,현금및현금성자산,50701951182.0,,valuation_intake_normalized_or_dart
2023,288087193001.0,64828878115.0,53849755426.0,313702008499.0,74191632356.0,239510376143.0,109716173431.0,82875317763.0,420993860.0,82454323903.0,-11546702845.0,135,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,64828878115.0,,valuation_intake_normalized_or_dart
2024,306791365556.0,70304948252.0,65036530638.0,391796337435.0,84308931196.0,307487406239.0,143193153018.0,35037235881.0,593797219.0,34443438662.0,-5148339983.0,133,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,70304948252.0,,valuation_intake_normalized_or_dart
2025,291764969976.0,58544362713.0,40972466221.0,429672762944.0,83071411079.0,346601351865.0,186305352065.0,60759780767.0,136100000.0,60623680767.0,-10848926004.0,130,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,58544362713.0,,valuation_intake_normalized_or_dart
