source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020090078867,42219464,,JP,JP,JP,,2011528961,20100819,5089808,20121205,,,2011528961,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020090078867,42219464,,US,US,US,,201013993278,20100819,9360761,20160607,,,201013993278,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020090078867,42219464,,US,US,US,,201013993278,20100819,2013345106,20131226,,,201013993278,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020090078867,42219464,,KR,KR,WO,,2010005494,20100819,2011025180,20110303,,,2010005494,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020090078867,42219464,,KR,KR,WO,,2010005494,20100819,2011025180,20110707,,,2010005494,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020090078867,42219464,,TW,TW,TW,,99128466,20100825,201107908,20110301,,,99128466,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020090078867,42219464,,TW,TW,TW,,99128466,20100825,I426362,20140211,,,99128466,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020230107834,94609489,,CN,CN,CN,,202411126767,20240816,119493347,20250221,,,202411126767,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230107834,94609489,,US,US,US,,202418806551,20240815,2025060675,20250220,,,202418806551,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130004370,51142163,,CN,CN,CN,,201410016293,20140114,103923765,20140716,,,201410016293,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220053809,88477432,,CN,CN,CN,,202310479173,20230428,116978912,20231031,,,202310479173,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220053809,88477432,,US,US,US,,202318308740,20230428,2023354687,20231102,,,202318308740,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130139327,53172241,,US,US,US,,201414264193,20140429,2015136728,20150521,,,201414264193,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130139327,53172241,,US,US,US,,201414264193,20140429,9340759,20160517,,,201414264193,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130139327,53172241,,US,US,US,,201615134672,20160421,2016230289,20160811,,,201615134672,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020130139327,53172241,,US,US,US,,201615134672,20160421,9869027,20180116,,,201615134672,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020170144140,66332062,,KR,KR,WO,,2017012602,20171108,2019088330,20190509,,,2017012602,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020120076923,47514440,,CN,CN,CN,,201280031464,20120713,103608295,20140226,,,201280031464,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020120076923,47514440,,CN,CN,CN,,201280031464,20120713,103608295,20160907,,,201280031464,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020120076923,47514440,,EP,EP,EP,,12811804,20120713,2733117,20140521,,,12811804,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
