year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2022,680206980850.0,64645433271.0,45002267196.0,662279122926.0,270602941282.0,391676181644.0,259136755722.0,187596594139.0,,53625183450,60877072895,7251889445,17779658094.0,11.489661435911156,9.503788565977048,138.1351068292808,69.08843426378039,3.635921058167903,
2023,574762367332.0,24700466058.0,-23244757125.0,658600745137.0,292358799664.0,366241945473.0,221277355155.0,221079522672.0,,107119283407,51774962251,-55344321156,16502421942.0,-6.346830943948675,4.297509277209214,100.08948476123388,79.82668377496186,1.4967782392677353,-15.501842304857604
2024,582433714374.0,59332428655.0,29728683765.0,723550621048.0,322156441586.0,401394179462.0,246158714600.0,281201183343.0,17229551938.0,88496271839,107853954002,19357682163,14250807146.0,7.406356466066896,10.186983890307676,87.53829257529961,80.25937048160374,4.163443378830214,1.3346989082827054
2025,670896289801.0,78076791477.0,50306212220.0,749300530429.0,299203662183.0,450096868246.0,262422659813.0,222758921765.0,,3848322090,103080225506,99231903416,15260926598.0,11.176752332456841,11.63768419410383,117.80567877314623,66.47539303016669,5.116123911324771,15.188436596957589
