application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row
1020240150522,1020240150522,1020260063158,1020260063158,,,공개,공개,공개,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지","음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20241030,2024,20260507,20260507,,,H01M 4/36|H01M 4/38|H01M 4/60|H01M 4/134|H01M 10/052|H01M 4/02,H01M 4/36|H01M 4/38|H01M 4/60|H01M 4/134|H01M 10/052|H01M 4/02,,,"적어도 하나의 금속 함유 입자 및 전도성 고분자를 포함하여 결착력 강화에 따른 수명특성 및 출력특성이 향상된 음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c931745e9cb461845bb7fdb522d285ef1eeb8560449be12a7fdda83d0c8ffe0eddde687f0139bb7a7b7e81e3f83b8f0a598938c61b38c44f6ad,False,False,False,0,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,11
1020230185358,1020230185358,1020250094887,1020250094887,1029611950000,1029611950000,등록,등록,등록,"신규 조성물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법","신규 조성물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼,주식회사 한솔케미칼,,20231219,2023,20250626,20250626,20260429,20260429,C23C 16/40|C07F 5/00|C23C 16/455,C23C 16/40|C07F 5/00|C23C 16/455,,,"본 발명은 기상 증착을 통하여 박막 증착이 가능한 기상 증착용 전구체 조성물에 관한 것으로, 구체적으로는 원자층 증착법 (Atomic Layer Deposition, ALD) 또는 화학 기상 증착법 (Chemical Vapor Deposition, CVD)에 적용 가능하고, 반응성, 휘발성 및 열적 안정성이 우수한 신규 조성물, 상기 신규 조성물을 포함하는 전구체 조성물, 상기 전구체 조성물을 이용한 박막의 제조방법에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c931745e9cb461845bb2f63fb0c5064659a9d56bc4920cf69586d70df150d76e6ef69f402ece275b95bb9f0a0a5a9e5f91f6010e328035f49d0,True,True,False,4,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,12
1020230173508,1020230173508,1020250084646,1020250084646,,,공개,공개,공개,아민 화합물로 이루어진 공중합체 및 이를 이용하는 전계발광소자,아민 화합물로 이루어진 공중합체 및 이를 이용하는 전계발광소자,주식회사 한솔케미칼,주식회사 한솔케미칼,,20231204,2023,20250611,20250611,,,C08G 61/12|H10K 85/10|H10K 50/15|H10K 50/17,C08G 61/12|H10K 85/10|H10K 50/15|H10K 50/17,,,"본 발명은 아민 화합물로 이루어진 공중합체 및 이를 이용하는 전계발광소자에 관한 것이다. 상세하게는, 상기 공중합체는 아릴 아민(aryl amine), 플루오렌(Fluorene), 나프탈렌(Naphthalene) 및 방향족 헤테로사이클릭기를 구성단위로 형성되는 고분자 화합물을 포함하는 것을 특징으로 한다.",,,,,False,False,False,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,13
1020230161057,1020230161057,1020250074222,1020250074222,,,공개,공개,공개,"차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법","차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법",주식회사 한솔케미칼,주식회사 한솔케미칼,,20231120,2023,20250527,20250527,,,G03F 7/075|G03F 7/004|G03F 7/031|G03F 7/032|G03F 7/20,G03F 7/075|G03F 7/004|G03F 7/031|G03F 7/032|G03F 7/20,,,"본 발명은 차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법에 관한 것으로, 구체적으로 폴리실세스퀴옥산 바인더를 포함하여 내화학성이 우수하고, OLED 공정에서 차광성이 저하되지 않고 도막의 변형이 없는 차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법에 관한 것이다.",,,,,False,False,False,0,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,14
1020220116487,1020220116487,1020240037673,1020240037673,1029604130000,1029604130000,등록,등록,등록,"리튬 이차 전지용 음극 활물질, 이의 제조방법 및 이를 포함하는 리튬 이차 전지","리튬 이차 전지용 음극 활물질, 이의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20220915,2022,20240322,20240322,20260428,20260428,H01M 4/36|H01M 4/38|H01M 4/587|H01M 4/02,H01M 4/36|H01M 4/38|H01M 4/587|H01M 4/02,,,"본 발명은 금속입자를 포함하는 다공성 코어 및 상기 코어 외부에 형성된 탄소 쉘층을 포함하는 리튬 이차 전지용 음극 활물질에 있어서, 상기 코어는 중공층을 포함하고, 상기 코어의 반경 대비 상기 중공층의 반경의 비율이 0.2 이상 0.4 이하인, 리튬 이차 전지용 음극 활물질에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93fa5dada9953ba25e74af835992c35840bb7620e5255b674960931934e4e1d6980e4f48b9378557b97871b70d399d7248e18e9542a43ba8e4,True,True,False,0,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,15
1020240145265,1020240145265,1020260058679,1020260058679,,,공개,공개,공개,"음극 활물질, 이를 포함하는 음극 및 리튬 이온 전지","음극 활물질, 이를 포함하는 음극 및 리튬 이온 전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20241022,2024,20260429,20260429,,,H01M 4/36|H01M 10/0562|H01M 4/62|H01M 4/587|H01M 4/38|H01M 4/133|H01M 4/134|H01M 10/0525|H01M 4/02,H01M 4/36|H01M 10/0562|H01M 4/62|H01M 4/587|H01M 4/38|H01M 4/133|H01M 4/134|H01M 10/0525|H01M 4/02,,,"리튬 이온 전지에 사용될 수 있는 음극 활물질(100)에 관한 것으로, 보다 구체적으로는 음극재(110) 및 상기 음극재의 표면 외부에 형성된 코팅부(120)를 포함하고, 상기 코팅부는 산화물계 고체전해질을 포함하는 음극 활물질에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93134dde06f571014f6d1c16544865b5d7b70c2eca20c81d65526e2cf955017a36a29b2fb7eaf3fbb2f6bc597aecdbc0d79f91f55f4cb30fd9,False,False,False,0,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,16
1020250000672,1020250000672,,,1029583670000,1029583670000,등록,등록,등록,"양자점 함유 감광성 조성물, 양자점 광학 시트, 백라이트 유닛 및 디스플레이 장치","양자점 함유 감광성 조성물, 양자점 광학 시트, 백라이트 유닛 및 디스플레이 장치",주식회사 한솔케미칼,주식회사 한솔케미칼,,20250103,2025,20260428,20260428,20260423,20260423,G03F 7/105|G03F 7/027|G03F 7/004|C09K 11/02|C09K 11/66,G03F 7/105|G03F 7/027|G03F 7/004|C09K 11/02|C09K 11/66,,,"본 발명은 양자점 함유 감광성 조성물, 양자점 광학 시트, 백라이트 유닛 및 디스플레이 장치에 관한 것으로, 본 발명의 양자점 함유 감광성 조성물은 페로브스카이트 양자점과의 상용성이 우수한 고분자 매트릭스를 형성할 수 있는 구성성분과 페로브스카이트 양자점의 안정성을 저해하지 않는 광확산제를 포함함으로써, 외부 자극으로부터 페로브스카이트 양자점의 열화를 방지하여 우수한 광학 특성을 유지하고, 더욱 향상된 초기 휘도 및 광 안정성을 나타낼 수 있으며, 이에 따라 고품질의 백라이트 유닛 및 디스플레이 장치를 제공할 수 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93c24520523a540c06504a1e9b21416a2eecb1f775fa3ebe27b4d8efd601369f52d2164781dbcf5ff8b7701120b706b0667cea3c45f870689b,True,True,False,0,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,17
1020250148554,1020250148554,1020260057322,1020260057322,,,공개,공개,공개,반도체 패키지용 액상 에폭시 수지 조성물 및 이를 사용한 반도체 패키지,반도체 패키지용 액상 에폭시 수지 조성물 및 이를 사용한 반도체 패키지,주식회사 한솔케미칼,주식회사 한솔케미칼,,20251015,2025,20260428,20260428,,,C08L 63/00|C08K 3/013|C08K 3/22|C08K 3/36|C08K 3/38|C08G 59/20|C08G 59/24|C08G 59/42|C08G 59/68|H10W 74/40,C08L 63/00|C08K 3/013|C08K 3/22|C08K 3/36|C08K 3/38|C08G 59/20|C08G 59/24|C08G 59/42|C08G 59/68|H10W 74/40,,,"본 발명은 에폭시 수지, 산무수물 경화제, 경화촉진제, 및 무기충전재를 포함하고, 상기 에폭시 수지는 디사이클로펜타디엔(dicyclopentadiene, DCPD)형 및 비스페놀 A형 에폭시 수지를 포함하는 반도체 패키지용 액상 에폭시 수지 조성물 및 이를 사용한 반도체 패키지에 관한 것이다.",,,,,False,False,False,2,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,18
1020230036432,1020230036432,1020240142023,1020240142023,,,공개,공개,공개,유기 실리콘 전구체를 이용한 고온에서의 박막 형성 방법 및 이로부터 제조된 박막,유기 실리콘 전구체를 이용한 고온에서의 박막 형성 방법 및 이로부터 제조된 박막,주식회사 한솔케미칼,주식회사 한솔케미칼,,20230321,2023,20240930,20240930,,,H10P 10/00|C23C 16/40|C23C 16/455,H10P 10/00|C23C 16/40|C23C 16/455,,,본 발명은 유기 실리콘 화합물을 이용하여 고온에서도 우수한 특성의 박막을 제조할 수 있는 방법 및 이로부터 제조된 박막에 관한 것이다.,,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=348aaf18c46825cf02d6c2de1c78338e2bd3a9276dafcb92462dda294ff40c81448544f02cb07defe9bf0ccceb22091d1ff346983e4db2058496c2f44424a34e1321c750f5ccfed1,False,False,False,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,19
1020220139371,1020220139371,1020240058536,1020240058536,,,공개,공개,공개,"폴리아미드 중합체를 포함하는 바인더, 이 바인더를 포함하는 이차전지용 양극 및 이 양극을 포함하는 이차전지","폴리아미드 중합체를 포함하는 바인더, 이 바인더를 포함하는 이차전지용 양극 및 이 양극을 포함하는 이차전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20221026,2022,20240503,20240503,,,C08G 69/26|C08G 69/42|C08L 77/06|H01M 4/62|H01M 4/131|H01M 10/052|H01M 4/02,C08G 69/26|C08G 69/42|C08L 77/06|H01M 4/62|H01M 4/131|H01M 10/052|H01M 4/02,,,"본 발명은 방향족 환을 포함하는 단량체 단위를 포함하는 폴리아미드(polyamide) 중합체를 포함하는 바인더, 이를 포함하는 양극 슬러리, 양극 및 이차전지에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93b1bd11bec33dcd6cac554707b1b96cffa2365904ed14fb226eb97fe3af06ee0fde6adcc400f155e41e01c9516f2ef26c4362448bb548f8c5,False,False,False,0,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,20
