application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row
1020210186382,1020210186382,1020230096667,1020230096667,,,거절,거절,거절 거절,"이차전지 전극용 도전재 슬러리, 이를 포함하는 이차전지 전극 및 이차전지","이차전지 전극용 도전재 슬러리, 이를 포함하는 이차전지 전극 및 이차전지",주식회사 동진쎄미켐,주식회사 동진쎄미켐,,20211223,2021,20230630,20230630,,,H01M 4/62|H01M 4/13|C01B 32/174,H01M 4/62|H01M 4/13|C01B 32/174,,,"저점도이면서 낮은 면저항을 갖는 이차전지 전극용 도전재 슬러리가 제공된다. 본 발명에 따른 이차전지 전극용 도전재 슬러리는, 도전재 및 상기 도전재를 분산시키는 분산제를 포함하고, 상기 분산제는, 셀룰로오스계 화합물 및 전도성 고분자를 포함하며, 상기 도전재의 함량은 이차전지 전극용 도전재 슬러리의 전체 중량을 기준으로 0 중량% 초과 2.5 중량% 이하이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93bbda06d9c3edff2f3d2c387be0dedb7132d3c29464e16f73f418e24f6ff605ca5e7ab536133e1ba5700cbd2cd7eb0ff233884ea87905d3e4,False,False,True,0,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,12
1020200181127,1020200181127,1020220090179,1020220090179,,,공개,공개,공개 공개,이차전지 전극용 도전재 선분산 슬러리와 그 제조방법 및 도전재 선분산 슬러리를 적용하여 제조된 전극과 상기 전극을 구비한 이차전지,이차전지 전극용 도전재 선분산 슬러리와 그 제조방법 및 도전재 선분산 슬러리를 적용하여 제조된 전극과 상기 전극을 구비한 이차전지,주식회사 동진쎄미켐,주식회사 동진쎄미켐,,20201222,2020,20220629,20220629,,,H01M 4/62|C01B 32/174,H01M 4/62|C01B 32/174,,,"이차전지 전극용 도전재 선분산 슬러리와 그 제조방법 및 도전재 선분산 슬러리를 적용하여 제조된 전극과 상기 전극을 구비한 이차전지에 관해 개시되어 있다. 개시된 이차전지 전극용 도전재 선분산 슬러리는 도전재; 상기 도전재를 분산시키기 위한 분산제; 및 상기 도전재 및 분산제와 혼합되는 용매를 포함하고, 상기 분산제는 셀룰로오스계 화합물 및 비닐계 또는 아크릴계 화합물을 포함하며, 상기 분산제에서 상기 셀룰로오스계 화합물와 상기 비닐계 또는 아크릴계 화합물의 중량비는 25:1 내지 1:25 정도이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93d39ec945410dcfdb3c0771fa795b02fb94918c168d0d01e0e0ebd847ad0612bf36be5b1c0136067287a5acc7d08d7071c8cc673642545821,False,False,False,0,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,13
1020230057963,1020230057963,1020240161875,1020240161875,,,공개,공개,공개 공개,포토레지스트 박리용 조성물,포토레지스트 박리용 조성물,주식회사 동진쎄미켐|삼성디스플레이 주식회사,주식회사 동진쎄미켐|삼성디스플레이 주식회사,,20230503,2023,20241113,20241113,,,G03F 7/42|C11D 3/28|C11D 3/30|C11D 3/43|C11D 7/32|C11D 7/50,G03F 7/42|C11D 3/28|C11D 3/30|C11D 3/43|C11D 7/32|C11D 7/50,,,"본 발명은 포토레지스트 박리용 조성물에 관한 것으로, 구체적으로는 극성 양자성 용매의 조합과 아민의 조합에 의해 금속 부식에 강하면서 포토레지스트의 박리력 및 용해력이 향상된 포토레지스트 박리용 조성물에 관한 것이다.",,,,,False,False,False,0,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,14
1020190136335,1020190136335,1020200050407,1020200050407,,,공개,공개,공개 공개,신규한 캡핑층용 화합물 및 이를 포함하는 유기 발광 소자,신규한 캡핑층용 화합물 및 이를 포함하는 유기 발광 소자,주식회사 동진쎄미켐,주식회사 동진쎄미켐,,20191030,2019,20200511,20200511,,,C07C 211/57|H10K 99/00|H10K 50/00,C07C 211/57|H10K 99/00|H10K 50/00,,,"본원은 캡핑층용 화합물, 및 이를 포함하는 유기 발광 소자에 관한 것으로, 본 발명의 일 구현예에 따른 캡핑층용 화합물은 유기 발광 소자에 적용되어 유기 발광 소자의 외부발광효율, 색좌표 및 수명을 향상시킬 수 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=2ba38663aa11ff0f6ca91af6061a2e006c8605181a67c421e0662edc0a926a7dee86634f5e30ce5026dacca96c43cc6ec78de55efbedb67b7809fa269e974865ca9a7c96de8ce029,False,False,False,1,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,15
1020050102805,1020050102805,1020070046290,1020070046290,1012074460000,1012074460000,소멸,소멸,소멸 소멸,포토레지스트용 폴리머 및 이를 포함하는 포토레지스트조성물,포토레지스트용 폴리머 및 이를 포함하는 포토레지스트조성물,주식회사 동진쎄미켐,주식회사 동진쎄미켐,,20051031,2005,20070503,20070503,20121127,20121127,G03F 7/039|G03F 7/004|G03F 7/42|G03F 7/09|G03F 7/038|C08F 220/18|C08F 220/28|C08F 220/34,G03F 7/039|G03F 7/004|G03F 7/42|G03F 7/09|G03F 7/038|C08F 220/18|C08F 220/28|C08F 220/34,,,"하기 화학식으로 표시되는 반복단위를 포함하는 아크릴계 포토레지스트용 폴리머 및 이를 포함하는 포토레지스트 조성물이 개시된다. 아민기 및 포화탄화수소기를 갖는 (메타)아크릴레이트 가교 모노머 및 사슬형 또는 고리형 알킬기를 갖는 (메타)아크릴레이트 가교 모노머를 포함하는 상기 폴리머 및 포토레지스트 조성물은 248nm 또는 193nm 이하의 단파장 노광원을 이용하는 포토리소그라피 공정에 있어서, 라인에지러프니스를 줄이고, 노광 후, 온도 증가에 따른 패턴의 선폭 변화를 감소시킬 수 있다. 상기 화학식 1에서, R * 은 각각 독립적으로 수소 또는 메틸기이고, R은 탄소수 5 내지 30의 단일환형(mono-cyclic) 또는 다환형(multi-cyclic)의 벌키 포화탄화수소이며, R 1 , R 2 , R 3 는 수소 또는 탄소수 1 내지 6의 선형 또는 환형의 탄화수소이고 R 4 는 탄소수 1 내지 20의 사슬형 또는 고리형 알킬기이다. 라인에지러프니스, 포토레지스트, 노광후 가열(PEB)온도에 따른 선폭변화",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf726cf7e00e23fcae4ed16e35d45c2a9f95023ee5bf7d0fbde7128d3595758a36dabdb81e8f47edb68e5de4acb48e02d1fa798fa0c8d3cbe66d3,True,False,True,0,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,16
1020240145471,1020240145471,1020260059043,1020260059043,,,공개,공개,공개 공개,"광경화성 조성물, 경화막, 이를 포함하는 전자소자, 및 전자소자의 제조방법","광경화성 조성물, 경화막, 이를 포함하는 전자소자, 및 전자소자의 제조방법",주식회사 동진쎄미켐,주식회사 동진쎄미켐,,20241023,2024,20260430,20260430,,,C08F 290/06|C08F 220/18|C08F 220/20|C08F 2/50|C09D 4/06|H10K 59/80|H10K 71/50,C08F 290/06|C08F 220/18|C08F 220/20|C08F 2/50|C09D 4/06|H10K 59/80|H10K 71/50,,,"기재에 대한 접착력 및 광학적 성능이 우수한 광경화성 조성물이 개시된다. 일 측면에 따르면 미반응 (메트)아크릴계 모노머 및 서브 중합체를 포함하는 서브 조성물; 2종 이상의 (메트)아크릴계 모노머; 및 광개시제를 포함하는 광경화성 조성물로서, 상기 광경화성 조성물의 전체 중량을 기준으로, 상기 미반응 (메트)아크릴계 모노머의 함량 및 상기 2종 이상의 (메트)아크릴계 모노머의 함량의 전체 합은 85 중량% 이상인, 광경화성 조성물이 제공된다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93b005ae81dc5fc8d1b70ecd5a8276ddf0ecd5a59707ef93cc7ddf2e746c9027c8654064b4b044e8359b82c203f4d82e09409e7d99f113903b,False,False,False,1,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,17
1020230050613,1020230050613,1020240154256,1020240154256,,,공개,공개,공개 공개,박막 형성용 전구체 화합물 및 이를 사용한 반도체 장치의 제조방법,박막 형성용 전구체 화합물 및 이를 사용한 반도체 장치의 제조방법,에스케이하이닉스 주식회사|주식회사 동진쎄미켐,에스케이하이닉스 주식회사|주식회사 동진쎄미켐,,20230418,2023,20241025,20241025,,,C07F 7/18|C07F 7/10|G03F 7/11,C07F 7/18|C07F 7/10|G03F 7/11,,,"본 기술은 패턴 형성을 위한 노광시간 단축과 더불어 노광 후 식각 시 포토레지스트와 유사한 식각 선택비를 가지는 하부층의 두께를 최소화하거나 생략함으로써 포토레지스트층의 패턴 붕괴(pattern collapse)를 방지할 수 있는 [화학식 1]을 포함하는 박막 형성용 전구체 화합물 및 이의 제조방법을 제공한다. [화학식 1] (상기 [화학식 1]에서, R 0 는 Si, Sn, Ge, Sb, In, Hf, Zr, Ti 또는 Te이고, R 1 은 CH 3 , CF 3 , CH=CH 2 , 할로겐 또는 페닐이며, R 2 및 R 2 '은 각각 독립적으로 알킬 또는 알콕시이고, R 3 은 아민 또는 할로겐이며, R은 수소 또는 할로겐이고, n은 1~7의 정수임)",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9338c015289c613e266521992a8b90f0400a34cf5d610e6e45a586c8df42bec086ebe96462bb463cb95dda463d6a6f77e8c1166f3f6d711a07,False,False,False,2,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,18
1020230065590,1020230065590,1020230082002,1020230082002,,,공개,공개,공개 공개,신규한 캡핑층용 화합물 및 이를 포함하는 유기 발광 소자,신규한 캡핑층용 화합물 및 이를 포함하는 유기 발광 소자,주식회사 동진쎄미켐,주식회사 동진쎄미켐,,20230522,2023,20230608,20230608,,,C07D 405/14|C07D 413/14|C07D 417/14|C07D 471/04|C07D 409/14|C07D 307/77|C07D 407/14|C07D 333/50|H10K 85/60|H10K 50/858|H10K 50/844,C07D 405/14|C07D 413/14|C07D 417/14|C07D 471/04|C07D 409/14|C07D 307/77|C07D 407/14|C07D 333/50|H10K 85/60|H10K 50/858|H10K 50/844,,,본 발명은 하기 화학식 1로 표시되는 캡핑층용 화합물 및 이를 포함하는 유기 발광 소자를 제공한다: 003c#화학식 1003e#,,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9390aaa2d85c33244bb21bb0139c4fff8a53d856264bde962624744a3d3598848f8570f647a17e84e4111fb697bb05c0f88449b0389db4cc30,False,False,False,1,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,19
1020150062006,1020150062006,1020160130046,1020160130046,1024025980000,1024025980000,등록,등록,등록 등록,표시 장치용 포지티브형 감광성 수지 조성물 및 이를 포함하는 표시 장치,표시 장치용 포지티브형 감광성 수지 조성물 및 이를 포함하는 표시 장치,삼성디스플레이 주식회사|주식회사 동진쎄미켐,삼성디스플레이 주식회사|주식회사 동진쎄미켐,,20150430,2015,20161110,20161110,20220523,20220523,G03F 7/039|G03F 7/004|G03F 7/085|H10K 50/00,G03F 7/039|G03F 7/004|G03F 7/085|H10K 50/00,,,"본 발명의 일 실시예에 따른 포지티브 감광성 수지 조성물은 a) 하기 화학식 1로 표시되는 공중합체; b-1) 옥심 계열 광산 발생제; b-2) 트리아진 계열 광산 발생제; c) 유기 염기; 및 d) 용매를 포함한다. (화학식1) 상기 화학식 1에서, 상기 O-R 1 은 아세탈 및 케탈 중 어느 하나이며, 상기 x + y + z = 1이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93a8eab98a08efaab559932d8c818c4586ef0aa59e28f48bf2d2d6258aa54cd91bcb96ae7c509fcd273cb655a08ecc9904ef97adea9a17d24c,True,True,False,0,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,20
1020150177871,1020150177871,1020170070871,1020170070871,1025299510000,1025299510000,등록,등록,등록 등록,포토 레지스트 박리제 조성물 및 이를 이용한 박막 트랜지스터 어레이의 제조 방법,포토 레지스트 박리제 조성물 및 이를 이용한 박막 트랜지스터 어레이의 제조 방법,삼성디스플레이 주식회사|주식회사 동진쎄미켐,삼성디스플레이 주식회사|주식회사 동진쎄미켐,,20151214,2015,20170623,20170623,20230502,20230502,G03F 7/42|H10D 86/00,G03F 7/42|H10D 86/00,,,"금속 패턴에 대한 부식 및/또는 유기/무기막 등에 대한 손상 없이 포토 레지스트만을 제거할 수 있는 포토 레지스트 제거용 박리제 조성물이 제공된다. 상기 포토 레지스트 제거용 박리제 조성물은, 상기 박리제 조성물의 전체 중량에 대하여, 15 중량% 내지 80 중량%의 N,N-디메틸프로피온아마이드를 포함하는 비양자성 극성 용매, 25 중량% 내지 80 중량%의 양자성 극성 용매, 및 1 중량% 내지 15 중량%의 아민계 화합물을 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93125479fa97d4f1774d3667331a321f8d12314b27c75d4434d090931a5d333f7e55aa7bd4ddcc125d7bbaaa36c3a860b74553da725b0fad68,True,True,False,0,data\반도체\동진쎄미켐\tech\source\dongjin_semichem_kipris_plus_bibliographic_raw.csv,,21
