source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020160065874,57393443,,KR,KR,WO,,2016005701,20160530,2016190722,20161201,,,2016005701,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020180037636,68060334,,CN,CN,CN,,201980023645,20190329,111936480,20201113,,,201980023645,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020180037636,68060334,,CN,CN,CN,,201980023645,20190329,111936480,20240419,,,201980023645,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020180037636,68060334,,KR,KR,WO,,2019003724,20190329,2019190271,20191003,,,2019003724,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020180037636,68060334,,TW,TW,TW,,108111364,20190329,201942329,20191101,,,108111364,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020150190927,59271714,,CN,CN,CN,,201611257137,20161230,106928707,20170707,,,201611257137,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020150190927,59271714,,CN,CN,CN,,201611257137,20161230,106928707,20210720,,,201611257137,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020150190927,59271714,,JP,JP,JP,,2016255917,20161228,7384546,20231121,,,2016255917,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020150190927,59271714,,JP,JP,JP,,2016255917,20161228,2017119868,20170706,,,2016255917,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020150190927,59271714,,TW,TW,TW,,105144319,20161230,201736442,20171016,,,105144319,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020150190927,59271714,,TW,TW,TW,,105144319,20161230,I814701,20230911,,,105144319,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020040072921,36158552,,CN,CN,CN,,200510102849,20050913,1758144,20060412,,,200510102849,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020040072921,36158552,,CN,CN,CN,,200510102849,20050913,100578368,20100106,,,200510102849,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020040072921,36158552,,JP,JP,JP,,2005260613,20050908,2006079093,20060323,,,2005260613,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020040072921,36158552,,TW,TW,TW,,94131378,20050912,I402636,20130721,,,94131378,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020040072921,36158552,,TW,TW,TW,,94131378,20050912,200617624,20060601,,,94131378,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020050037022,37534841,,JP,JP,JP,,2006127188,20060501,2006313347,20061116,,,2006127188,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020050037022,37534841,,TW,TW,TW,,95115309,20060428,200702920,20070116,,,95115309,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
