source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020190114945,74089329,,CN,CN,CN,,202080078462,20200206,115175992,20221011,,,202080078462,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020190114945,74089329,,CN,CN,CN,,202080078462,20200206,115175992,20241203,,,202080078462,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020190114945,74089329,,KR,KR,WO,,2020001711,20200206,2021054545,20210325,,,2020001711,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020127014717,43431051,,CN,CN,CN,,201080051340,20101111,102639548,20120815,,,201080051340,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020127014717,43431051,,CN,CN,CN,,201080051340,20101111,102639548,20150826,,,201080051340,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020127014717,43431051,,DE,DE,DE,,102009053392,20091114,102009053392,20110622,,,102009053392,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020127014717,43431051,,EP,EP,EP,,10778872,20101111,2499149,20120919,,,10778872,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020127014717,43431051,,EP,EP,EP,,18155577,20101111,3348668,20180718,,,18155577,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020127014717,43431051,,EP,EP,EP,,18155577,20101111,3348668,20181024,,,18155577,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020127014717,43431051,,EP,EP,EP,,18155577,20101111,3348668,20210428,,,18155577,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020127014717,43431051,,EP,EP,EP,,10778872,20101111,2499149,20180221,,,10778872,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020127014717,43431051,,JP,JP,JP,,2012538238,20101111,2013510807,20130328,,,2012538238,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020127014717,43431051,,JP,JP,JP,,2012538238,20101111,5748762,20150715,,,2012538238,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020127014717,43431051,,US,US,US,,201013505796,20101111,2012277456,20121101,,,201013505796,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020127014717,43431051,,US,US,US,,201013505796,20101111,8716509,20140506,,,201013505796,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020127014717,43431051,,EP,EP,WO,,2010006858,20101111,2011057780,20110519,,,2010006858,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP|WO,Y
1020127014717,43431051,,EP,EP,WO,,2010006858,20101111,2011057780,20110825,,,2010006858,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP|WO,Y
1020127014717,43431051,,RU,RU,RU,,2012124230,20101111,2012124230,20131220,,,2012124230,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020127014717,43431051,,BR,BR,BR,,112012011421,20101111,112012011421,20160503,,,112012011421,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020127014717,43431051,,RU,RU,RU,,2012124230,20101111,2559322,20150810,,,2012124230,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,AU,AU,AU,,2012245475,20120419,2012245475,20131128,,,2012245475,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,CA,CA,CA,,2833633,20120419,2833633,20121026,,,2833633,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,CN,CN,CN,,201280030127,20120419,103781487,20140507,,,201280030127,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020137030593,47042152,,EP,EP,EP,,12773986,20120419,2699250,20140226,,,12773986,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020137030593,47042152,,EP,EP,EP,,12773986,20120419,2699250,20141112,,,12773986,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
1020137030593,47042152,,JP,JP,JP,,2014506542,20120419,2014512388,20140522,,,2014506542,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020137030593,47042152,,US,US,US,,201214112762,20120419,2014037700,20140206,,,201214112762,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020137030593,47042152,,US,US,WO,,2012034221,20120419,2012145491,20121026,,,2012034221,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US|WO,Y
1020137030593,47042152,,US,US,WO,,2012034221,20120419,2012145491,20130418,,,2012034221,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US|WO,Y
1020137030593,47042152,,BR,BR,BR,,112013026929,20120419,112013026929,20161227,,,112013026929,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,IL,IL,IL,,22893013,20131017,228930,20131231,,,22893013,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,ZA,ZA,ZA,,201307919,20131023,201307919,20141223,,,201307919,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,MX,MX,MX,,2013012165,20120419,2013012165,20140611,,,2013012165,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,AP,AP,AP,,2013007242,20120419,2013007242,20131130,,,2013007242,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,AP,AP,AP,,2013007242,20120419,201307242,20131130,,,2013007242,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,EA,EA,EA,,201391553,20120419,201391553,20140331,,,201391553,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,AP,AP,AP,,201307242,20120419,201307242,20131130,,,201307242,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020137030593,47042152,,SG,SG,SG,,2013077771,20120419,194542,20131230,,,2013077771,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020247014526,84191945,,CN,CN,CN,,202280072588,20221103,118201976,20240614,,,202280072588,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020247014526,84191945,,EP,EP,EP,,22802503,20221103,4426768,20240911,,,22802503,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,EP,Y
