year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,112383155917.0,21980938749.0,17378610980.0,244335928964.0,71348984066.0,172986944898.0,104059553481.0,17594405779.0,,37036825194,21130762102,-15906063092,2627953593.0,10.046197989245444,19.558926397505612,591.4354527687514,41.24529981616254,8.36427964616649,
2022,111005121065.0,9261039886.0,15050342979.0,298526727044.0,95240671629.0,203286055415.0,71435629813.0,17199914096.0,,78680588495,12253509090,-66427079405,4395682610.0,7.403529449314836,8.34289427113648,415.3255034547703,46.850568001120465,2.106849085266418,-1.226193410174159
2023,94076712274.0,-6225474421.0,-19273669673.0,514367139681.0,330061600648.0,184305539033.0,112170658300.0,249651267192.0,10757564000.0,149390493176,-7827102760,-157217595936,18109516105.0,-10.457455469935192,-6.617444711363,44.93093888994066,179.08392899081687,-0.3437681263764502,-15.250115155576848
2024,99694431512.0,-30219465064.0,-72579149118.0,662991271479.0,457247657885.0,205743613594.0,173538936995.0,338096388841.0,8652312000.0,39071678906,-56191200937,-95262879843,82799666612.0,-35.2765015886338,-30.31208925682329,51.328243282897624,222.2414829299637,-0.3649708543587342,5.971423854224733
