fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,365490680610.0,69667993298.0,21811609332.0,721538023067.0,342066706932.0,379471316135.0,180517871638.0,79762640958.0,118045165148.0,-38282524190.0,-185943217722.0,220,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,69667993298.0,,valuation_intake_normalized_or_dart
2022,414832269255.0,64273149352.0,-31225946867.0,731153086148.0,354853046152.0,376300039996.0,131960647862.0,80429298447.0,51723483609.0,28705814838.0,-129102451346.0,231,매출액,영업이익,연결당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,64273149352.0,,valuation_intake_normalized_or_dart
2023,387340942797.0,21111259627.0,-2036721583.0,833895121319.0,467811187649.0,366083933670.0,170532361522.0,41646262032.0,1029100692.0,40617161340.0,-87245250169.0,223,매출액,영업이익,당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,21111259627.0,,valuation_intake_normalized_or_dart
2024,540504643904.0,94633945006.0,76514280786.0,1392676089676.0,859828437142.0,532847652534.0,224894256663.0,120460924494.0,1083193444.0,119377731050.0,-161288125431.0,206,매출액,영업이익,당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,자본화차입원가에 의한 유형자산의 취득,현금및현금성자산,94633945006.0,,valuation_intake_normalized_or_dart
