fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,1898845716028.0,369621952134.0,296424020561.0,1172530981920.0,372198273673.0,800332708247.0,135613700789.0,421502665587.0,31025024629.0,390477640958.0,-361251241958.0,130,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,369621952134.0,,valuation_intake_normalized_or_dart
2022,2119345363613.0,310623962750.0,233692540409.0,1289618542133.0,339257893379.0,950360648754.0,188365134297.0,-81731299021.0,59871816458.0,-141603115479.0,230799913907.0,140,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,310623962750.0,,valuation_intake_normalized_or_dart
2023,1901444975029.0,129035656339.0,101203533006.0,1205064944737.0,228301207505.0,976763737232.0,184417149183.0,102405033951.0,19743067166.0,82661966785.0,-26244846040.0,140,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,129035656339.0,,valuation_intake_normalized_or_dart
2024,1865621538499.0,167076803816.0,130509153930.0,1499801948860.0,420215422354.0,1079586526506.0,238812527045.0,168867504547.0,18961920322.0,149905584225.0,-76816118580.0,141,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,167076803816.0,,valuation_intake_normalized_or_dart
2025,1639070665791.0,108856055553.0,82633081344.0,1399843476485.0,274236911903.0,1125606564582.0,178168748471.0,137086532839.0,9533398718.0,127553134121.0,-148843852642.0,144,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,무형자산의 취득,현금및현금성자산,108856055553.0,,valuation_intake_normalized_or_dart
