application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row,ipc_subclass_refined,ipc_main_refined,has_h01l_refined,has_semiconductor_related_ipc_refined,tech_keyword_match_count_refined,is_registered_bool,is_alive_estimated_bool,application_year_num
1020240159925,1020240159925,1020260071386.0,1020260071386.0,,,공개,공개,공개 공개,"공중합체 및 전도성 고분자를 포함하는 조성물, 이를 포함하는 이차전지용 음극, 상기 음극을 포함하는 이차전지","공중합체 및 전도성 고분자를 포함하는 조성물, 이를 포함하는 이차전지용 음극, 상기 음극을 포함하는 이차전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20241112,2024,20260519.0,20260519.0,,,C08L 33/08|C08L 101/12|C08L 65/00|C08F 8/12|C08F 220/14|C08F 236/06|H01M 4/62|H01M 4/13|H01M 10/0525|H01M 4/02,C08L 33/08|C08L 101/12|C08L 65/00|C08F 8/12|C08F 220/14|C08F 236/06|H01M 4/62|H01M 4/13|H01M 10/0525|H01M 4/02,,,"공중합체 및 전도성 고분자를 포함하고, 상기 공중합체는 아크릴레이트(acrylate) 계열의 단량체 단위, 아크릴산(acrylic acid) 계열의 단량체 단위, 또는 이들의 조합; 및 탄소수 2 이상, 7 이하의 이중 결합을 포함하거나 포함하지 않는 단량체 단위;를 포함하는 조성물, 이를 포함하는 음극, 상기 음극을 포함하는 이차전지에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93ed40ad8e276e0201091b9a35720d37fa99e28a6b0956600d418c3fc95d3a73836d60025f4a0698677751a941d869a22e50ef3e9a75b7b9bb,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,2,C08L,C08L 33,False,False,0,False,False,2024.0
1020240160622,1020240160622,1020260071978.0,1020260071978.0,,,공개,공개,공개 공개,유기 금속 화합물의 제조방법,유기 금속 화합물의 제조방법,주식회사 한솔케미칼,주식회사 한솔케미칼,,20241113,2024,20260520.0,20260520.0,,,C07F 17/00|C07F 7/00|C23C 16/455|C23C 16/40,C07F 17/00|C07F 7/00|C23C 16/455|C23C 16/40,,,본 발명은 할로겐 원소를 포함하는 화합물과 그리냐르 시약(Grignard Reagent)을 반응시키는 단계 및 치환되거나 치환되지 않은 방향족 환을 반응시키는 단계를 포함하는 높은 수율의 기상 증착 전구체용 유기 금속 화합물의 제조방법에 관한 것이다.,,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c939ef37838d7979f248b24efc013628b24b7b09404a5e389fa3943a6a4f0a33dc70d4a02708f67af3ce2db0c56a0f98ee85439b0efc12ed816,False,False,False,1,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,3,C07F,C07F 17,False,False,0,False,False,2024.0
1020220115649,1020220115649,1020240036956.0,1020240036956.0,,,공개,공개,공개 공개,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차 전지","음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20220914,2022,20240321.0,20240321.0,,,H01M 4/36|H01M 4/38|H01M 10/0525|C01B 33/02|H01M 4/02,H01M 4/36|H01M 4/38|H01M 10/0525|C01B 33/02|H01M 4/02,,,"본 발명은, 금속 입자와 비정질 탄소를 포함하는 다공성 구형 입자를 갖는 코어; 및 결정질 탄소 및 비정질 탄소 중 하나 이상을 포함하는 쉘; 을 포함하는 코어-쉘 구조를 가지며, 상기 코어의 금속 입자가 코어의 비정질 탄소를 통해 물리적으로 연결되어 있는 것을 특징으로 하는, 음극 활물질 및 이의 제조 방법과, 이를 포함하는 리튬 이차 전지에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=348aaf18c46825cf02d6c2de1c78338e7e8384424434c26bada1b947c35cdac4ce97784bd6e022fcaf4de52d58874543c52ee2075f956b6cb313d6330de999c716351798567d879b,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,4,H01M,H01M 4,False,False,0,False,False,2022.0
1020240040489,1020240040489,1020250143900.0,1020250143900.0,,,공개,공개,공개 공개,고굴절 화합물 및 이의 제조방법,고굴절 화합물 및 이의 제조방법,주식회사 한솔케미칼,주식회사 한솔케미칼,,20240325,2024,20251010.0,20251010.0,,,C07F 9/44|C07F 9/40|C07F 9/655,C07F 9/44|C07F 9/40|C07F 9/655,,,"본 발명은 고굴절 화합물 및 이의 제조방법에 관한 것이다. 상세하게는, 고굴절 화합물에 있어서, 상기 고굴절 화합물은 인 및 황 원소를 포함하고, 아크릴기 및 에폭시기 화합물 중 선택되는 하나의 작용기를 포함하는 것을 특징으로 한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c933104015e29aa5af8ab0b9d910ba8d7804089a08c2ce72e99f4a302dc61f55c6a1d704b9db0fe7beb19f695c4c05ba4470e39822c82ea5b1d,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,5,C07F,C07F 9,False,False,0,False,False,2024.0
1020230082470,1020230082470,1020250000985.0,1020250000985.0,1029643380000.0,1029643380000.0,등록,등록,등록 등록,"신규 화합물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법","신규 화합물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼,주식회사 한솔케미칼,,20230627,2023,20250106.0,20250106.0,20260508.0,20260508.0,C07F 7/00|C07F 7/28|C23C 16/18|C23C 16/455,C07F 7/00|C07F 7/28|C23C 16/18|C23C 16/455,,,"본 발명은 기상 증착을 통하여 박막 증착이 가능한 기상 증착 화합물에 관한 것으로, 구체적으로는 원자층 증착법 (Atomic Layer Deposition, ALD) 또는 화학 기상 증착법 (Chemical Vapor Deposition, CVD)에 적용 가능하고, 반응성, 휘발성 및 열적 안정성이 우수한 신규 화합물, 상기 신규 화합물을 포함하는 전구체 조성물, 상기 전구체 조성물을 이용한 박막의 제조방법에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c937307e90534ec1c84b9f0427b2f78151ee0bd5b922ef6a2316aa7cc02712cdd79773b90a0335b9b8514dbd5a6529985b087499ea7f6d11b4b,True,True,False,3,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,6,C07F,C07F 7,False,False,0,True,True,2023.0
1020240003469,1020240003469,1020250108921.0,1020250108921.0,,,공개,공개,공개 공개,글루콘산 및 글리콜계 첨가제를 이용한 폐리튬 이차전지의 유가금속 회수 방법,글루콘산 및 글리콜계 첨가제를 이용한 폐리튬 이차전지의 유가금속 회수 방법,주식회사 한솔케미칼,주식회사 한솔케미칼,,20240109,2024,20250716.0,20250716.0,,,H01M 10/54|C22B 3/08|C22B 3/16,H01M 10/54|C22B 3/08|C22B 3/16,,,"본 발명은 황산, 글루콘산 및 글리콜계 첨가제가 혼합된 용액을 사용하여 폐양극활물질로부터 유가금속인 리튬, 니켈, 코발트 및 망간 등을 침출하여 회수하는 방법에 관한 것으로, 종래에 비해 황산의 사용량을 줄이면서도 유가금속의 침출율이 더 높은 특징이 있어, 폐양극활물질 내 유가금속의 침출 공정에 따른 환경오염을 줄여 공정 지속성을 늘리고, 자원 회수율을 높일 수 있는 방법을 제공한다.",,,,,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,7,H01M,H01M 10,False,False,0,False,False,2024.0
1020230161179,1020230161179,1020250075756.0,1020250075756.0,1029631280000.0,1029631280000.0,등록,등록,등록 등록,고순도 및 고분자량의 정공수송층 화합물의 제조 방법,고순도 및 고분자량의 정공수송층 화합물의 제조 방법,주식회사 한솔케미칼,주식회사 한솔케미칼,,20231120,2023,20250529.0,20250529.0,20260506.0,20260506.0,C08G 61/12|H10K 85/10|H10K 30/86|H10K 30/50,C08G 61/12|H10K 85/10|H10K 30/86|H10K 30/50,,,"본 발명은 정공수송층 화합물의 제조 방법에 관한 것으로, 구체적으로 정공수송층 화합물로서 폴리(트리아릴아민)계 고분자를 고순도 및 고분자량으로 수득할 수 있는 제조방법에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c934a677ec7646dfd8dd04e9e114dd36228087dbb33c236a452dc6729decd4fb05ed69c049055b2d982700bd905853a0cab856f97cc5217a3c7,True,True,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,8,C08G,C08G 61,False,True,0,True,True,2023.0
1020240106182,1020240106182,1020260022731.0,1020260022731.0,1029638040000.0,1029638040000.0,등록,등록,등록 등록,"신규 화합물, 이의 제조방법, 이를 포함하는 전구체 화합물 및 이를 이용한 박막의 제조방법","신규 화합물, 이의 제조방법, 이를 포함하는 전구체 화합물 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼,주식회사 한솔케미칼,,20240808,2024,20260220.0,20260220.0,20260507.0,20260507.0,C07F 5/00|C07F 5/06|C23C 16/455|C23C 16/40|C23C 16/34|C23C 16/18|C23C 16/20,C07F 5/00|C07F 5/06|C23C 16/455|C23C 16/40|C23C 16/34|C23C 16/18|C23C 16/20,,,"본 발명은 박막 증착이 가능한 화합물에 관한 것으로, 구체적으로는 원자층 증착법 (Atomic Layer Deposition, ALD) 또는 화학 기상 증착법 (Chemical Vapor Deposition, CVD)에 적용 가능하고, 반응성, 휘발성 및 열적 안정성이 우수한 신규 화합물로서, 상기 화합물의 제조방법, 상기 화합물을 포함하는 전구체 화합물 및 상기 전구체 화합물을 이용한 박막의 제조방법에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93983a0f4c690714d8bdd8b0ddb753bd0b97e257ab1b1894cf948816ddf0a081013de4a000c5112a13dba6244cdaf6c770c76c64a3e3235c45,True,True,False,3,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,9,C07F,C07F 5,False,False,0,True,True,2024.0
1020240154442,1020240154442,1020260067433.0,1020260067433.0,,,공개,공개,공개 공개,분리막용 공중합체 및 이를 포함하는 이차전지,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼,주식회사 한솔케미칼,,20241104,2024,20260513.0,20260513.0,,,C08F 220/44|C08F 220/18|C08F 220/06|C08F 220/14|C08F 220/38|C08F 228/04|H01M 50/42|H01M 50/431|H01M 50/449|H01M 10/0525,C08F 220/44|C08F 220/18|C08F 220/06|C08F 220/14|C08F 220/38|C08F 228/04|H01M 50/42|H01M 50/431|H01M 50/449|H01M 10/0525,,,"본 발명은 황 원자 포함 단량체 단위, 아크릴로나이트릴 계열의 단량체 단위, 탄소수 1 내지 20의 선형 알킬기를 포함하는 아크릴레이트 계열의 단량체 단위 및 비닐아세테이트 계열의 단량체 단위를 포함하는 공중합체와 이를 포함하는 슬러리 조성물, 분리막 및 이차전지에 관한 것이다.",,,,,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,10,C08F,C08F 220,False,False,0,False,False,2024.0
1020240153554,1020240153554,1020260065310.0,1020260065310.0,,,공개,공개,공개 공개,"공중합체 조성물을 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 양극 및 상기 양극을 포함하는 이차전지","공중합체 조성물을 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 양극 및 상기 양극을 포함하는 이차전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20241101,2024,20260508.0,20260508.0,,,C08K 5/09|C08K 5/00|C08L 29/04|H01M 4/62|H01M 4/136|H01M 10/052|H01M 4/02,C08K 5/09|C08K 5/00|C08L 29/04|H01M 4/62|H01M 4/136|H01M 10/052|H01M 4/02,,,"본 발명은 공중합체 및 산 화합물을 포함하고, 상기 공중합체는 아크릴산 계열의 단량체 단위 및 비닐 알코올 계열의 단량체 단위를 포함하는 공중합체 조성물과 이를 포함하는 양극 슬러리 조성물, 양극 및 이차전지에 관한 것이다.",,,,,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,11,C08K,C08K 5,False,False,0,False,False,2024.0
1020240150522,1020240150522,1020260063158.0,1020260063158.0,,,공개,공개,공개 공개,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지","음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20241030,2024,20260507.0,20260507.0,,,H01M 4/36|H01M 4/38|H01M 4/60|H01M 4/134|H01M 10/052|H01M 4/02,H01M 4/36|H01M 4/38|H01M 4/60|H01M 4/134|H01M 10/052|H01M 4/02,,,"적어도 하나의 금속 함유 입자 및 전도성 고분자를 포함하여 결착력 강화에 따른 수명특성 및 출력특성이 향상된 음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c931745e9cb461845bb7fdb522d285ef1eeb8560449be12a7fdda83d0c8ffe0eddde687f0139bb7a7b7e81e3f83b8f0a598938c61b38c44f6ad,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,12,H01M,H01M 4,False,False,0,False,False,2024.0
1020230185358,1020230185358,1020250094887.0,1020250094887.0,1029611950000.0,1029611950000.0,등록,등록,등록 등록,"신규 조성물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법","신규 조성물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼,주식회사 한솔케미칼,,20231219,2023,20250626.0,20250626.0,20260429.0,20260429.0,C23C 16/40|C07F 5/00|C23C 16/455,C23C 16/40|C07F 5/00|C23C 16/455,,,"본 발명은 기상 증착을 통하여 박막 증착이 가능한 기상 증착용 전구체 조성물에 관한 것으로, 구체적으로는 원자층 증착법 (Atomic Layer Deposition, ALD) 또는 화학 기상 증착법 (Chemical Vapor Deposition, CVD)에 적용 가능하고, 반응성, 휘발성 및 열적 안정성이 우수한 신규 조성물, 상기 신규 조성물을 포함하는 전구체 조성물, 상기 전구체 조성물을 이용한 박막의 제조방법에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c931745e9cb461845bb2f63fb0c5064659a9d56bc4920cf69586d70df150d76e6ef69f402ece275b95bb9f0a0a5a9e5f91f6010e328035f49d0,True,True,False,3,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,13,C23C,C23C 16,False,False,0,True,True,2023.0
1020230173508,1020230173508,1020250084646.0,1020250084646.0,,,공개,공개,공개 공개,아민 화합물로 이루어진 공중합체 및 이를 이용하는 전계발광소자,아민 화합물로 이루어진 공중합체 및 이를 이용하는 전계발광소자,주식회사 한솔케미칼,주식회사 한솔케미칼,,20231204,2023,20250611.0,20250611.0,,,C08G 61/12|H10K 85/10|H10K 50/15|H10K 50/17,C08G 61/12|H10K 85/10|H10K 50/15|H10K 50/17,,,"본 발명은 아민 화합물로 이루어진 공중합체 및 이를 이용하는 전계발광소자에 관한 것이다. 상세하게는, 상기 공중합체는 아릴 아민(aryl amine), 플루오렌(Fluorene), 나프탈렌(Naphthalene) 및 방향족 헤테로사이클릭기를 구성단위로 형성되는 고분자 화합물을 포함하는 것을 특징으로 한다.",,,,,False,False,False,1,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,14,C08G,C08G 61,False,True,1,False,False,2023.0
1020230161057,1020230161057,1020250074222.0,1020250074222.0,,,공개,공개,공개 공개,"차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법","차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법",주식회사 한솔케미칼,주식회사 한솔케미칼,,20231120,2023,20250527.0,20250527.0,,,G03F 7/075|G03F 7/004|G03F 7/031|G03F 7/032|G03F 7/20,G03F 7/075|G03F 7/004|G03F 7/031|G03F 7/032|G03F 7/20,,,"본 발명은 차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법에 관한 것으로, 구체적으로 폴리실세스퀴옥산 바인더를 포함하여 내화학성이 우수하고, OLED 공정에서 차광성이 저하되지 않고 도막의 변형이 없는 차광성 감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법에 관한 것이다.",,,,,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,15,G03F,G03F 7,False,False,0,False,False,2023.0
1020220116487,1020220116487,1020240037673.0,1020240037673.0,1029604130000.0,1029604130000.0,등록,등록,등록 등록,"리튬 이차 전지용 음극 활물질, 이의 제조방법 및 이를 포함하는 리튬 이차 전지","리튬 이차 전지용 음극 활물질, 이의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20220915,2022,20240322.0,20240322.0,20260428.0,20260428.0,H01M 4/36|H01M 4/38|H01M 4/587|H01M 4/02,H01M 4/36|H01M 4/38|H01M 4/587|H01M 4/02,,,"본 발명은 금속입자를 포함하는 다공성 코어 및 상기 코어 외부에 형성된 탄소 쉘층을 포함하는 리튬 이차 전지용 음극 활물질에 있어서, 상기 코어는 중공층을 포함하고, 상기 코어의 반경 대비 상기 중공층의 반경의 비율이 0.2 이상 0.4 이하인, 리튬 이차 전지용 음극 활물질에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93fa5dada9953ba25e74af835992c35840bb7620e5255b674960931934e4e1d6980e4f48b9378557b97871b70d399d7248e18e9542a43ba8e4,True,True,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,16,H01M,H01M 4,False,False,0,True,True,2022.0
1020240145265,1020240145265,1020260058679.0,1020260058679.0,,,공개,공개,공개 공개,"음극 활물질, 이를 포함하는 음극 및 리튬 이온 전지","음극 활물질, 이를 포함하는 음극 및 리튬 이온 전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20241022,2024,20260429.0,20260429.0,,,H01M 4/36|H01M 10/0562|H01M 4/62|H01M 4/587|H01M 4/38|H01M 4/133|H01M 4/134|H01M 10/0525|H01M 4/02,H01M 4/36|H01M 10/0562|H01M 4/62|H01M 4/587|H01M 4/38|H01M 4/133|H01M 4/134|H01M 10/0525|H01M 4/02,,,"리튬 이온 전지에 사용될 수 있는 음극 활물질(100)에 관한 것으로, 보다 구체적으로는 음극재(110) 및 상기 음극재의 표면 외부에 형성된 코팅부(120)를 포함하고, 상기 코팅부는 산화물계 고체전해질을 포함하는 음극 활물질에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93134dde06f571014f6d1c16544865b5d7b70c2eca20c81d65526e2cf955017a36a29b2fb7eaf3fbb2f6bc597aecdbc0d79f91f55f4cb30fd9,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,17,H01M,H01M 4,False,False,0,False,False,2024.0
1020250000672,1020250000672,,,1029583670000.0,1029583670000.0,등록,등록,등록 등록,"양자점 함유 감광성 조성물, 양자점 광학 시트, 백라이트 유닛 및 디스플레이 장치","양자점 함유 감광성 조성물, 양자점 광학 시트, 백라이트 유닛 및 디스플레이 장치",주식회사 한솔케미칼,주식회사 한솔케미칼,,20250103,2025,20260428.0,20260428.0,20260423.0,20260423.0,G03F 7/105|G03F 7/027|G03F 7/004|C09K 11/02|C09K 11/66,G03F 7/105|G03F 7/027|G03F 7/004|C09K 11/02|C09K 11/66,,,"본 발명은 양자점 함유 감광성 조성물, 양자점 광학 시트, 백라이트 유닛 및 디스플레이 장치에 관한 것으로, 본 발명의 양자점 함유 감광성 조성물은 페로브스카이트 양자점과의 상용성이 우수한 고분자 매트릭스를 형성할 수 있는 구성성분과 페로브스카이트 양자점의 안정성을 저해하지 않는 광확산제를 포함함으로써, 외부 자극으로부터 페로브스카이트 양자점의 열화를 방지하여 우수한 광학 특성을 유지하고, 더욱 향상된 초기 휘도 및 광 안정성을 나타낼 수 있으며, 이에 따라 고품질의 백라이트 유닛 및 디스플레이 장치를 제공할 수 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93c24520523a540c06504a1e9b21416a2eecb1f775fa3ebe27b4d8efd601369f52d2164781dbcf5ff8b7701120b706b0667cea3c45f870689b,True,True,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,18,G03F,G03F 7,False,False,1,True,True,2025.0
1020250148554,1020250148554,1020260057322.0,1020260057322.0,,,공개,공개,공개 공개,반도체 패키지용 액상 에폭시 수지 조성물 및 이를 사용한 반도체 패키지,반도체 패키지용 액상 에폭시 수지 조성물 및 이를 사용한 반도체 패키지,주식회사 한솔케미칼,주식회사 한솔케미칼,,20251015,2025,20260428.0,20260428.0,,,C08L 63/00|C08K 3/013|C08K 3/22|C08K 3/36|C08K 3/38|C08G 59/20|C08G 59/24|C08G 59/42|C08G 59/68|H10W 74/40,C08L 63/00|C08K 3/013|C08K 3/22|C08K 3/36|C08K 3/38|C08G 59/20|C08G 59/24|C08G 59/42|C08G 59/68|H10W 74/40,,,"본 발명은 에폭시 수지, 산무수물 경화제, 경화촉진제, 및 무기충전재를 포함하고, 상기 에폭시 수지는 디사이클로펜타디엔(dicyclopentadiene, DCPD)형 및 비스페놀 A형 에폭시 수지를 포함하는 반도체 패키지용 액상 에폭시 수지 조성물 및 이를 사용한 반도체 패키지에 관한 것이다.",,,,,False,False,False,2,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,19,C08L,C08L 63,False,True,2,False,False,2025.0
1020230036432,1020230036432,1020240142023.0,1020240142023.0,,,공개,공개,공개 공개,유기 실리콘 전구체를 이용한 고온에서의 박막 형성 방법 및 이로부터 제조된 박막,유기 실리콘 전구체를 이용한 고온에서의 박막 형성 방법 및 이로부터 제조된 박막,주식회사 한솔케미칼,주식회사 한솔케미칼,,20230321,2023,20240930.0,20240930.0,,,H10P 10/00|C23C 16/40|C23C 16/455,H10P 10/00|C23C 16/40|C23C 16/455,,,본 발명은 유기 실리콘 화합물을 이용하여 고온에서도 우수한 특성의 박막을 제조할 수 있는 방법 및 이로부터 제조된 박막에 관한 것이다.,,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=348aaf18c46825cf02d6c2de1c78338e2bd3a9276dafcb92462dda294ff40c81448544f02cb07defe9bf0ccceb22091d1ff346983e4db2058496c2f44424a34e1321c750f5ccfed1,False,False,False,1,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,20,H10P,H10P 10,False,False,0,False,False,2023.0
1020220139371,1020220139371,1020240058536.0,1020240058536.0,,,공개,공개,공개 공개,"폴리아미드 중합체를 포함하는 바인더, 이 바인더를 포함하는 이차전지용 양극 및 이 양극을 포함하는 이차전지","폴리아미드 중합체를 포함하는 바인더, 이 바인더를 포함하는 이차전지용 양극 및 이 양극을 포함하는 이차전지",주식회사 한솔케미칼,주식회사 한솔케미칼,,20221026,2022,20240503.0,20240503.0,,,C08G 69/26|C08G 69/42|C08L 77/06|H01M 4/62|H01M 4/131|H01M 10/052|H01M 4/02,C08G 69/26|C08G 69/42|C08L 77/06|H01M 4/62|H01M 4/131|H01M 10/052|H01M 4/02,,,"본 발명은 방향족 환을 포함하는 단량체 단위를 포함하는 폴리아미드(polyamide) 중합체를 포함하는 바인더, 이를 포함하는 양극 슬러리, 양극 및 이차전지에 관한 것이다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93b1bd11bec33dcd6cac554707b1b96cffa2365904ed14fb226eb97fe3af06ee0fde6adcc400f155e41e01c9516f2ef26c4362448bb548f8c5,False,False,False,0,data\반도체\한솔케미칼\tech\source\hansol_kipris_plus_bibliographic_raw.csv,,21,C08G,C08G 69,False,False,0,False,False,2022.0
