record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020057004946|1007107040000|플라즈마 챔버 캐소드의 관통구멍 폴리싱 방법과 장치|주식회사 월덱스,플라즈마 챔버 캐소드의 관통구멍 폴리싱 방법과 장치,주식회사 월덱스,1020057004946,1020050084573,1007107040000,소멸,2002,2005,2007,H10P,,공정; 반도체; 웨이퍼,True,True,True,43.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,26
1020160125059|1018723380000|사파이어 소재를 이용한 고수명 이체형 가스분사장치 제조방법|주식회사 월덱스,사파이어 소재를 이용한 고수명 이체형 가스분사장치 제조방법,주식회사 월덱스,1020160125059,1020180035284,1018723380000,등록,2016,2018,2018,H10P,,,True,True,False,43.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,29
1020140078699|1016404830000|세라믹 히터의 결합구조와 제조방법|주식회사 월덱스,세라믹 히터의 결합구조와 제조방법,주식회사 월덱스,1020140078699,1020160001748,1016404830000,등록,2014,2016,2016,H05B; H10P,,,True,True,False,41.0,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,21
1020140122446|1016404880000|플라즈마 에칭장치용 일렉트로드의 결합구조 및 결합방법|주식회사 월덱스,플라즈마 에칭장치용 일렉트로드의 결합구조 및 결합방법,주식회사 월덱스,1020140122446,1020160032734,1016404880000,등록,2014,2016,2016,H10P; H05H,,,True,True,False,41.0,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,22
1020230166964||반도체 부품 세정용 고정클램프|주식회사 월덱스,반도체 부품 세정용 고정클램프,주식회사 월덱스,1020230166964,1020250079605,,공개,2023,2025,,H10P,,반도체,True,False,False,40.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,1
"1020230162591||방전가공이 가능한 상압고상소결 탄화규소 소결체, 그 조성물 및 그 제조방법|주식회사 월덱스","방전가공이 가능한 상압고상소결 탄화규소 소결체, 그 조성물 및 그 제조방법",주식회사 월덱스,1020230162591,1020250075289,,공개,2023,2025,,C04B,,,True,False,False,37.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,10
1020070095482|1009098930000|건물 일체형 태양광 발전용 커튼월 시스템|주식회사 케이엔월덱스,건물 일체형 태양광 발전용 커튼월 시스템,주식회사 케이엔월덱스,1020070095482,1020090030134,1009098930000,소멸,2007,2009,2009,E04B; H02S,,,True,True,True,36.0,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,12
102020050019218|2004073340000|미세홀 가공을 위한 앵글 헤드 고속 드릴머신|주식회사 월덱스,미세홀 가공을 위한 앵글 헤드 고속 드릴머신,주식회사 월덱스,102020050019218,,2004073340000,소멸,2005,2006,2006,B23B,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,6
1020080050871|1010507680000|방폭 창호|주식회사 케이엔월덱스,방폭 창호,주식회사 케이엔월덱스,1020080050871,1020090124580,1010507680000,소멸,2008,2009,2011,E06B,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,11
1020070052092|1008945750000|태양전지모듈이 적용된 커튼월 시스템|주식회사 케이엔월덱스,태양전지모듈이 적용된 커튼월 시스템,주식회사 케이엔월덱스,1020070052092,1020080104786,1008945750000,소멸,2007,2008,2009,H02S,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,13
1020070092233|1009044910000|슬라이딩 시스템-창호용 자연환기 장치|주식회사 케이엔월덱스,슬라이딩 시스템-창호용 자연환기 장치,주식회사 케이엔월덱스,1020070092233,1020090027055,1009044910000,소멸,2007,2009,2009,E06B,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,14
1020070052838|1008719240000|창호 부착용 자연환기 장치|주식회사 케이엔월덱스,창호 부착용 자연환기 장치,주식회사 케이엔월덱스,1020070052838,,1008719240000,소멸,2007,2008,2008,E06B,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,15
1019980041433|1002948060000|각도조정이 가능한 고가용 작업대|주식회사 케이엔월덱스,각도조정이 가능한 고가용 작업대,주식회사 케이엔월덱스,1019980041433,1020000024756,1002948060000,소멸,1998,2000,2001,E04G,,,True,True,True,34.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,16
1020150134559||기판 지지 유닛 및 이를 포함하는 기판 처리 장치|삼성전자주식회사|주식회사 월덱스,기판 지지 유닛 및 이를 포함하는 기판 처리 장치,삼성전자주식회사|주식회사 월덱스,1020150134559,1020170036165,,취하,2015,2017,,H10P,,기판,True,False,True,27.5,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,28
1020150152766||사파이어 소재를 이용한 고수명 이체형 가스분사장치 및 그 제조방법|주식회사 월덱스,사파이어 소재를 이용한 고수명 이체형 가스분사장치 및 그 제조방법,주식회사 월덱스,1020150152766,1020170051801,,거절,2015,2017,,H10P; H01J,,,True,False,True,26.0,C:\Agent_6.9\data\반도체\월덱스\tech\source\woldex_kipris_plus_bibliographic_raw.csv,24
