year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,521795722530.0,26004269421.0,18036326458.0,582802440834.0,236554070163.0,346248370671.0,215618837847.0,185960815751.0,,66193473289,14741468172,-51452005117,4905034699.0,5.209071864525204,4.983611075789322,115.94853301553154,68.319186514749,5.301546475563475,
2022,680206980850.0,64645433271.0,45002267196.0,662279122926.0,270602941282.0,391676181644.0,259136755722.0,187596594139.0,,53625183450,60877072895,7251889445,17779658094.0,11.489661435911156,9.503788565977048,138.1351068292808,69.08843426378039,3.635921058167903,30.35886487377104
2023,574762367332.0,24700466058.0,-23244757125.0,658600745137.0,292358799664.0,366241945473.0,221277355155.0,221079522672.0,,107119283407,51774962251,-55344321156,16502421942.0,-6.346830943948675,4.297509277209214,100.08948476123388,79.82668377496186,1.4967782392677353,-15.501842304857604
2024,582433714374.0,59332428655.0,29728683765.0,723550621048.0,322156441586.0,401394179462.0,246158714600.0,281201183343.0,17229551938.0,88496271839,107853954002,19357682163,14250807146.0,7.406356466066896,10.186983890307676,87.53829257529961,80.25937048160374,4.163443378830214,1.3346989082827054
