날짜,시가,고가,저가,종가,거래량,시가총액,수익률,시장수익률,이상수익률,최대낙폭,20일이동평균,60일이동평균,20일이평비율,60일이평비율,VIX,VKOSPI,EPS,PSR,누적이상수익률_3일,누적이상수익률_5일,기관_순매매,외국인_순매매,보유주수,보유율_%
2023-08-14,9181.437167553191,9200.565161652261,8971.029232463432,8990.1572265625,58127,159851765076.67285,-0.020833368787567252,-0.007868717342637166,-0.012964651444930086,-0.16071429059828762,9609.426708984374,9905.910579427084,0.9355560429174318,0.9075548536884182,14.819999694824219,,489.2596104900619,32.80921261717371,-0.007356423697655434,-0.02078593780072069,587.0,-9044.0,134612.0,0.76
2023-08-16,8760.622677129733,8932.774651134467,8521.522713234272,8588.470703125,173356,152709476220.00195,-0.044680700605621126,-0.017593352657915062,-0.027087347947706064,-0.19821416410264184,9518.56875,9882.478792317708,0.9022859348602172,0.8690603727681536,16.780000686645508,,489.2596104900619,32.80921261717371,-0.019143723872895646,-0.03388352766069869,66.0,-3505.0,131091.0,0.74
2023-08-17,8464.138990080759,8588.470975245787,8205.911020891854,8511.958984375,119907,151349040247.30273,-0.008908654566657681,-0.002292407139627861,-0.00661624742702982,-0.20535699715109024,9412.4083984375,9862.075602213541,0.9043337925910676,0.8631001553531482,17.889999389648438,,489.2596104900619,32.80921261717371,-0.04666824681966597,-0.04106001907239132,-895.0,18743.0,149795.0,0.84
2023-08-18,8511.958263656634,8741.494216833891,8253.730316332218,8578.90625,94305,152539413041.40625,0.007865083202103218,-0.006091670957144357,0.013956754159247575,-0.19910706381771445,9315.81201171875,9844.222802734375,0.9208973129994718,0.8714660793350882,17.299999237060547,,489.2596104900619,32.80921261717371,-0.01974684121548831,-0.01180321714067789,292.0,-5844.0,143842.0,0.81
2023-08-21,8483.266009150553,8703.237957527625,8483.266009150553,8655.41796875,68815,153899849014.10547,0.008918586649667715,0.001716929058943828,0.007201657590723887,-0.19196423076926597,9245.5166015625,9829.079801432292,0.9361746175748824,0.8805929083502542,17.1299991607666,,489.2596104900619,32.80921261717371,0.014542164322941642,-0.02550983506969451,1075.0,-16580.0,127241.0,0.72
2023-08-22,8722.366959269662,8741.49495698736,8473.702988939607,8511.958984375,95894,151349040247.30273,-0.016574472185277744,0.0027662393459739754,-0.01934071153125172,-0.20535699715109024,9168.0482421875,9810.908235677083,0.9284374121425918,0.8676015288188619,16.969999313354492,,489.2596104900619,32.80921261717371,0.0018177002187197422,-0.03188589515601614,274.0,-29544.0,97773.0,0.55
2023-08-23,8511.957876730285,8626.725848101929,8406.753902972945,8550.2138671875,57289,152029240869.63574,0.004494251309566044,-0.0040703690660103264,0.00856462037557637,-0.201785671794899,9110.186083984376,9790.345638020834,0.938533394199126,0.8733311553355911,15.979999542236328,,489.2596104900619,32.80921261717371,-0.0035744335649514625,0.003766073167266293,2722.0,9245.0,106747.0,0.6
2023-08-24,8674.545638020834,8894.517578125,8645.853645833333,8751.0576171875,114574,155600393979.9795,0.023489909506329676,0.012843716479993939,0.010646193026335737,-0.18303568945870544,9090.10166015625,9768.507828776043,0.9627018425487089,0.8958438454037636,17.200000762939453,,489.2596104900619,32.80921261717371,-0.00012989812933961176,0.02102851362063185,-290.0,7602.0,114276.0,0.64
2023-08-25,8617.161784580776,8655.417774745396,8521.521809169224,8569.341796875,70943,152369349862.81055,-0.020765012443250463,-0.0073059012806685475,-0.013459111162581916,-0.19999996353278696,9032.71767578125,9746.67001953125,0.9487002809632071,0.8792071322516292,15.680000305175781,,489.2596104900619,32.80921261717371,0.005751702239330192,-0.006387351701197641,1741.0,-17053.0,97223.0,0.55
2023-08-28,8607.598104018833,9076.23400079319,8588.470108232124,8760.6220703125,180730,155770457158.5752,0.022321466218940378,0.009634248420563818,0.01268721779837656,-0.18214278974363302,8974.855517578126,9727.542024739583,0.9761295937471051,0.9005997659051009,15.079999923706055,,489.2596104900619,32.80921261717371,0.009874299662130381,-0.0009017914935449678,1401.0,-3116.0,94103.0,0.53
2023-08-29,8980.59375,9171.873702076677,8865.825778753993,8980.59375,226084,159681719262.09375,0.025109139273674197,0.0034402633874863753,0.02166887588618782,-0.16160709914532723,8937.555908203125,9712.717822265626,1.0048153927358792,0.92462212063988,14.449999809265137,,489.2596104900619,32.80921261717371,0.020896982521982466,0.040107795923894574,658.0,14541.0,108592.0,0.61
2023-08-30,9104.92650462963,9143.182498346561,8990.158523478836,9037.978515625,106348,160702063605.63477,0.006389863211995417,0.003549957254152636,0.002839905957842781,-0.15624988319095787,8908.3857421875,9700.603434244791,1.0145472790680568,0.9316924021158713,13.880000114440918,,489.2596104900619,32.80921261717371,0.03719599964240716,0.034383081506160984,-328.0,18854.0,127445.0,0.72
2023-08-31,9066.669799010304,9095.361792045147,8751.057875627033,8818.005859375,80622,156790784138.0996,-0.024338700946202496,-0.0019326536683672568,-0.02240604727783524,-0.17678566495729656,8880.650146484375,9685.779248046874,0.9929459796213035,0.9104074781750926,13.569999694824219,,489.2596104900619,32.80921261717371,0.0021027345661953634,0.0013308412019900073,1231.0,-4671.0,122764.0,0.69
2023-09-01,8751.058177409874,9535.306014073929,8751.058177409874,9152.74609375,413203,162742717564.6836,0.03796099024124766,0.00291046773204906,0.0350505225091986,-0.1455356336182852,8871.0861328125,9675.737060546875,1.0317503354967654,0.9459482038914238,13.09000015258789,,489.2596104900619,32.80921261717371,0.015484381189206142,0.049840474873770524,-8829.0,37937.0,160553.0,0.9
2023-09-04,9219.693880613966,9267.5138696213,8990.157933378765,9210.1298828125,132555,163763044544.208,0.006269570735900176,0.008128878932546657,-0.0018593081966464808,-0.14017850883194885,8867.260546875,9664.897867838541,1.0386668841098092,0.9529464262070112,13.09000015258789,,489.2596104900619,32.80921261717371,0.01078516703471688,0.03529394887874748,-3437.0,-10600.0,149976.0,0.84
2023-09-05,9143.182684748428,9277.078665487421,8990.158706761005,9124.0546875,70479,162232562756.9297,-0.00934570917106492,-0.0009170328075382983,-0.008428676363526622,-0.14821415042743674,8862.47861328125,9648.4796875,1.0295150020251393,0.9456468773334918,14.010000228881836,,489.2596104900619,32.80921261717371,0.024762537949025498,0.00519639662903304,306.0,707.0,150813.0,0.85
2023-09-06,9085.797723642172,9085.797723642172,8942.337759584665,8980.59375,65812,159681719262.09375,-0.01572337545242275,-0.007296100290745344,-0.008427275161677406,-0.16160709914532703,8858.174853515626,9626.960693359375,1.013819878079714,0.9328586701506701,14.449999809265137,,489.2596104900619,32.80921261717371,-0.018715259721850508,-0.006070784490487147,3144.0,-14237.0,136476.0,0.77
2023-09-07,8904.080863960779,9076.232803328441,8894.516867329243,8961.46484375,88668,159341592904.90234,-0.0021300268982772375,-0.005882979865309057,0.0037529529670318196,-0.16339289857547218,8847.176220703124,9609.26728515625,1.0129180904952961,0.932585656930687,14.399999618530273,,489.2596104900619,32.80921261717371,-0.013102998558172207,0.020088215754379912,-497.0,10267.0,146593.0,0.82
2023-09-08,8942.338631871235,9037.978617238841,8225.038741614184,8731.9306640625,155035,155260302350.8213,-0.025613466513522476,-0.00022763694551453106,-0.025385829568007945,-0.18482130655278445,8832.35205078125,9579.14072265625,0.9886302780797933,0.911556779138868,13.84000015258789,,489.2596104900619,32.80921261717371,-0.03006015176265353,-0.04034813632282663,2386.0,-6899.0,139701.0,0.79
2023-09-11,8770.185809010589,8770.185809010589,8607.597849628713,8693.673828125,51936,154580067000.45508,-0.0043812574113708536,0.0036111094873485516,-0.007992366898719405,-0.1883928142450417,8807.9638671875,9552.680338541666,0.9870242384294664,0.9100769124503328,13.800000190734863,,489.2596104900619,32.80921261717371,-0.02962524349969553,-0.04648119502489956,2306.0,-7340.0,131968.0,0.74
2023-09-12,8731.9303424852,8760.622337038822,8617.162364270718,8684.1103515625,61058,154410021185.87598,-0.0011000500768226784,-0.007939287576219978,0.006839237499397299,-0.1892856227920813,8792.6615234375,9528.610953776042,0.987654344297725,0.9113721185270053,14.229999542236328,,489.2596104900619,32.80921261717371,-0.02653895896733005,-0.031213281161975637,3413.0,-2393.0,128542.0,0.72
2023-09-13,8693.67434974704,8923.210306176004,8645.85435882434,8684.1103515625,75573,154410021185.87598,0.0,-0.0007412054400879331,0.0007412054400879331,-0.1892856227920813,8797.443505859375,9502.947574869791,0.9871174899592828,0.9138333430910766,13.479999542236328,,489.2596104900619,32.80921261717371,-0.0004119239592341728,-0.022044800560210298,1071.0,-8112.0,120290.0,0.68
2023-09-14,8703.237630208334,8923.2095703125,8703.237630208334,8894.517578125,78955,158151220110.79883,0.024228990425558372,0.015066848992755011,0.009162141432803361,-0.16964283190884816,8816.571435546875,9481.109765625,1.008840867807622,0.9381304296648092,12.819999694824219,,489.2596104900619,32.80921261717371,0.016742584372288594,-0.016635612094438756,2210.0,32281.0,152611.0,0.86
2023-09-15,8971.02909714747,8980.593094052745,8808.441149757804,8884.953125,55233,157981156932.20312,-0.0010753200542907848,0.011034338002821498,-0.012109658057112282,-0.17053573162392066,8831.873779296875,9463.735172526041,1.0060099755759135,0.9388421128682584,13.789999961853027,,489.2596104900619,32.80921261717371,-0.002206311184220988,-0.003359440583543094,977.0,-4431.0,148180.0,0.83
2023-09-18,8827.568997439092,8827.568997439092,8626.725065753046,8636.2890625,67566,153559722656.91406,-0.027987098975268965,-0.01021038038758526,-0.017776718587683704,-0.1937500301994111,8830.917333984375,9439.665755208332,0.9779605827884518,0.9148935233999075,14.0,,489.2596104900619,32.80921261717371,-0.020724235211992625,-0.013143792272507393,1776.0,-21036.0,127244.0,0.72
2023-09-19,8636.2890625,8684.109046234773,8521.521101536546,8636.2890625,55603,153559722656.91406,0.0,-0.006023959864415618,0.006023959864415618,-0.1937500301994111,8837.133837890626,9410.654947916666,0.9772726339699109,0.9177139221762567,14.109999656677246,,489.2596104900619,32.80921261717371,-0.02386241678038037,-0.013959069907489075,2037.0,-11569.0,114625.0,0.64
2023-09-20,8531.086259754738,8636.290238294314,8531.086259754738,8578.90625,59687,152539413041.40625,-0.006644383031267909,0.00020710660905720601,-0.006851489640325115,-0.19910706381771437,8838.56845703125,9380.528369140626,0.9706216896668732,0.9145440333853961,15.140000343322754,,489.2596104900619,32.80921261717371,-0.0186042483635932,-0.021551764987902122,1342.0,3144.0,117769.0,0.66
2023-09-21,8435.445965026369,8578.905930417974,8330.241990405859,8387.6259765625,66160,149138305745.6416,-0.022296580457153214,-0.01749006528086894,-0.004806515176284276,-0.2169642376068684,8820.396875,9348.170182291668,0.9509352124886671,0.8972478905498815,17.540000915527344,,489.2596104900619,32.80921261717371,-0.005634044952193773,-0.03552042159698976,3257.0,-13736.0,103898.0,0.58
2023-09-22,8291.98664841958,8416.31862815367,8272.858651537414,8339.806640625,33300,148288041944.7129,-0.005701176479628645,-0.0027197493291392094,-0.002981427150489435,-0.22142846267813227,8808.9201171875,9314.855598958333,0.9467456316640686,0.8953232341634613,17.200000762939453,,489.2596104900619,32.80921261717371,-0.014639431967098826,-0.026392190690366912,4022.0,-514.0,103134.0,0.58
