date,open,high,low,close,volume,market_cap,return,market_return,abnormal_return,mdd,ma20,ma60,ma20_ratio,ma60_ratio,vix,vkospi,eps,psr,car_3,car_5,inst_net_buy,foreign_net_buy,foreign_holding_shares,foreign_holding_pct
2023-08-21,47002.40600846215,47051.882225313166,45814.97680403785,46408.69140625,141317,896951824077.1484,0.0010672433229672595,0.001716929058943828,-0.0006496857359765684,-0.04577822851943374,45725.919140625,42345.0443359375,1.0149318434370933,1.095965115494371,17.1299991607666,16.03,5547.153519866625,172.9731107450744,-0.002496370487560684,0.11215589690632177,25838.0,-34984.0,1041065.0,7.05
2023-08-22,47398.217979635585,47794.02773311897,44874.93080117899,46161.3125,252062,892170673079.875,-0.005330443474143798,0.0027662393459739754,-0.008096682820117773,-0.050864653734108214,45703.6548828125,42491.823828125,1.0100135890304827,1.086357523431277,16.969999313354492,15.33,5547.153519866625,172.9731107450744,-0.026613033930680263,0.08928605137826728,-8044.0,-6538.0,1032695.0,7.0
2023-08-23,45765.50194483148,47596.12202262474,45419.16841660032,46606.59765625,186896,900776805272.5859,0.009646284564590824,-0.0040703690660103264,0.01371665363060115,-0.041709024093715914,45659.1263671875,42642.726302083334,1.0207509727944202,1.0929553923472526,15.979999542236328,14.97,5547.153519866625,172.9731107450744,0.004970285074506808,0.0031236003229226927,2052.0,28682.0,1060964.0,7.19
2023-08-24,47596.12025580309,48783.54945137406,45666.54781300027,46359.21484375,453781,895995578778.2891,-0.005307892550419302,0.012843716479993939,-0.01815160903041324,-0.04679552962586298,45720.9716796875,42777.13671875,1.01395952755628,1.0837381461164957,17.200000762939453,13.94,5547.153519866625,172.9731107450744,-0.012531638219929864,-0.031047989330492354,-18370.0,-16111.0,1044757.0,7.08
2023-08-25,45072.834101519904,45567.596276070064,44330.69083969466,45369.69140625,201476,876870823795.1484,-0.021344697938373347,-0.0073059012806685475,-0.0140387966577048,-0.06714139111950607,45624.49296875,42917.3193359375,0.9944152461557322,1.057141781179678,15.680000305175781,14.86,5547.153519866625,172.9731107450744,-0.01847375205751689,-0.02722012061361123,-10591.0,12834.0,1060340.0,7.18
2023-08-28,45221.25863394855,45221.25863394855,42994.82905131432,44231.734375,304278,854877257418.4062,-0.02508187726163902,0.009634248420563818,-0.034716125682202836,-0.09053923624990998,45471.11640625,43033.58841145833,0.972743531956043,1.0278421114243552,15.079999923706055,14.18,5547.153519866625,172.9731107450744,-0.06690653137032088,-0.0612865605598375,-24764.0,34847.0,1094628.0,7.42
2023-08-29,44775.97815299267,45864.4549699715,44429.64462031759,45567.59765625,152501,880695804990.5859,0.03020146734298157,0.0034402633874863753,0.026761203955495194,-0.06307218669378858,45317.740234375,43176.244856770834,1.005513457215271,1.0553858448647406,14.449999809265137,13.49,5547.153519866625,172.9731107450744,-0.021993718384412442,-0.026428673784224532,14624.0,28105.0,1122914.0,7.61
2023-08-30,46260.2640100341,47398.21702846275,46012.88291907135,47150.8359375,221086,911295428063.0156,0.0347448266461956,0.003549957254152636,0.031194869392042968,-0.03051879224046514,45340.0044921875,43343.639453125,1.0399389339633727,1.0878374897080894,13.880000114440918,13.05,5547.153519866625,172.9731107450744,0.023239947665335325,-0.008950458022782715,39327.0,51347.0,1153176.0,7.81
2023-08-31,47200.308781665815,49179.35736789918,46705.54663510747,48338.26171875,606000,934245088744.5703,0.025183557356734276,-0.0019326536683672568,0.027116211025101533,-0.0061038066385768275,45520.592578125,43529.9998046875,1.0618987798937187,1.1104585788108534,13.569999694824219,12.78,5547.153519866625,172.9731107450744,0.0850722843726397,0.03631736203273206,24129.0,138958.0,1294790.0,8.77
2023-09-01,48338.26272269276,54423.83725175234,47843.500565858645,52939.55078125,1236418,1023175297562.3047,0.09518937791499438,0.00291046773204906,0.09227891018294532,0.0,45901.5595703125,43779.030078125,1.1533279321404457,1.2092444872985486,13.09000015258789,12.53,5547.153519866625,172.9731107450744,0.15058999060008982,0.14263506887338218,204739.0,33406.0,1345467.0,9.12
2023-09-04,52939.55213341346,53434.31430288462,51158.40832331731,51455.265625,444532,994488165087.5938,-0.028037358352041464,0.008128878932546657,-0.03616623728458812,-0.028037358352041474,46242.9455078125,43990.128645833334,1.1127160058674659,1.1697002761521533,13.09000015258789,12.49,5547.153519866625,172.9731107450744,0.08322888392345873,0.1411849572709969,4872.0,-7833.0,1299865.0,8.81
2023-09-05,51455.265625,52345.83753004808,50762.59858774039,51455.265625,256517,994488165087.5938,0.0,-0.0009170328075382983,0.0009170328075382983,-0.028037358352041474,46599.1744140625,44216.0701171875,1.1042098121264579,1.1637231777637902,14.010000228881836,12.42,5547.153519866625,172.9731107450744,0.057029705705895495,0.11534078612304,24941.0,1702.0,1247155.0,8.45
2023-09-06,51752.125,53236.41156787763,50762.60062141491,51752.125,395211,1000225636880.75,0.005769271062819437,-0.007296100290745344,0.01306537135356478,-0.02242984240944033,46975.1939453125,44443.6607421875,1.1016905020179097,1.1644433454797536,14.449999809265137,12.46,5547.153519866625,172.9731107450744,-0.02218383312348504,0.09721128808456181,60323.0,-61929.0,1157344.0,7.84
2023-09-07,51059.45680147059,54324.887178308825,50564.69462316176,53830.125,470935,1040387637444.75,0.04015294057973473,-0.005882979865309057,0.04603592044504379,0.0,47405.637109375,44722.37682291667,1.1355216021209107,1.2036508080316592,14.399999618530273,12.69,5547.153519866625,172.9731107450744,0.06001832460614687,0.11613099750450406,79835.0,-56686.0,1101846.0,7.47
2023-09-08,53830.121408045976,53929.07383710489,50960.50096533764,51653.16796875,335248,998313070786.0078,-0.04044124049962727,-0.00022763694551453106,-0.04021360355411274,-0.04044124049962731,47813.8158203125,44924.404622395836,1.080297965819462,1.149779688855347,13.84000015258789,12.4,5547.153519866625,172.9731107450744,0.018887688244495826,-0.016361516232553996,7865.0,-16026.0,1085689.0,7.36
2023-09-11,51158.40811852637,52741.647054496236,50465.74108403955,52543.7421875,283844,1015525410668.4531,0.017241424945877437,0.0036111094873485516,0.013630315458528885,-0.023897080166542413,48291.261328125,45154.469010416666,1.0880590140414979,1.163644337737173,13.800000190734863,12.42,5547.153519866625,172.9731107450744,0.01945263234945993,0.03343503651056301,31811.0,-18382.0,1063763.0,7.21
2023-09-12,52543.74105578271,53830.1226635514,51752.12160484814,52939.55078125,288348,1023175297562.3047,0.0075329349846757765,-0.007939287576219978,0.015472222560895754,-0.016544160333084736,48773.6544921875,45387.8318359375,1.0854128388048057,1.166382015616202,14.229999542236328,12.4,5547.153519866625,172.9731107450744,-0.011111065534688103,0.047990226263920466,40449.0,-36821.0,1026030.0,6.95
2023-09-13,53038.50739503817,55314.41349594466,51257.36348998092,51851.078125,412006,1002138127478.4688,-0.020560670428573236,-0.0007412054400879331,-0.019819464988485302,-0.036764671733531984,49023.5095703125,45598.930403645834,1.057677807637008,1.137111718762032,13.479999542236328,12.64,5547.153519866625,172.9731107450744,0.009283073030939337,0.015105389921870382,52853.0,-49851.0,976780.0,6.62
2023-09-14,52147.93471498843,54225.93590856482,51950.029839409726,53434.31640625,342331,1032737750550.8984,0.030534336767949366,0.015066848992755011,0.015467487775194355,-0.007352919833457364,49320.3669921875,45853.73294270833,1.0834127899882449,1.1653209668450153,12.819999694824219,12.02,5547.153519866625,172.9731107450744,0.011120245347604807,-0.01546304274797905,-20808.0,46843.0,1023319.0,6.93
2023-09-15,53434.31338443396,53533.265816627354,51752.122037146226,52444.7890625,162842,1013612920070.7344,-0.018518574023233092,0.011034338002821498,-0.02955291202605459,-0.02573532826646773,49624.645703125,46091.21881510417,1.0568294910606768,1.1378477378279646,13.789999961853027,11.73,5547.153519866625,172.9731107450744,-0.03390488923934554,-0.004802351219920897,-11216.0,-20370.0,1002230.0,6.79
2023-09-18,51158.40832331731,52147.93266225962,50960.50345552885,51455.265625,124302,994488165087.5938,-0.018867907664205763,-0.01021038038758526,-0.008657527276620502,-0.044117664133233724,49876.9744140625,46305.61575520833,1.031643683873746,1.1112100505695672,14.0,12.85,5547.153519866625,172.9731107450744,-0.022742951527480737,-0.027090193955070285,-9483.0,42145.0,1040728.0,7.05
