year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,rnd,capex,ocf,fcf,interest,amort_cogs,amort_sga,amort_total,ROE,영업이익률,부채비율,이자보상배율
2023,159008528366.0,34571410992.0,267167515858.0,723839103741.0,151940478614.0,571898625127.0,23938000000,27615344962,44990807438,17375462476,11669747.0,,,,46.71588706803952,21.741859601659097,26.567729303468596,2962.4816195243993
2024,558917191547.0,255391604854.0,152614498001.0,710872366678.0,169984503289.0,540887863389.0,22135000000,53786978690,141363819580,87576840890,11880269.0,,,,28.21555230409034,45.69399702075971,31.426939814094002,21497.123074738458
2025,576684619527.0,251390142142.0,214007548411.0,813331626120.0,123004106583.0,690327519537.0,18052000000,93735028436,228626759780,134891731344,292615678.0,,,,31.000871666616163,43.59230914606178,17.818224408248764,859.1137148228947
