record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020180082116|1024535990000|4차 암모늄-시클로덱스트린 또는 그 유도체를 포함하는 포토레지스트 박리액 조성물|(주)덕산테코피아|정병현,4차 암모늄-시클로덱스트린 또는 그 유도체를 포함하는 포토레지스트 박리액 조성물,(주)덕산테코피아|정병현,1020180082116,1020200008678,1024535990000,등록,2018,2020,2022,G03F; C11D,,,True,True,False,45.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,25
1020080126205|1015459620000|접착층이 형성된 솔더볼|(주)덕산테코피아,접착층이 형성된 솔더볼,(주)덕산테코피아,1020080126205,1020100067702,1015459620000,등록,2008,2010,2015,H10W; H05K,,기판,True,True,False,44.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,15
1020110032552|1013683140000|비히클 조성물 및 이를 이용한 전도성 조성물|(주)덕산테코피아,비히클 조성물 및 이를 이용한 전도성 조성물,(주)덕산테코피아,1020110032552,1020120115444,1013683140000,등록,2011,2012,2014,C08L; C08K; H01B; C09D,,,True,True,False,44.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,20
1020050048492|1007194520000|무연솔더크림용 금속분말 제조방법과 장치 및 그 금속분말|(주)덕산테코피아,무연솔더크림용 금속분말 제조방법과 장치 및 그 금속분말,(주)덕산테코피아,1020050048492,1020060127481,1007194520000,소멸,2005,2006,2007,B22F,,수율; 공정; 반도체,True,True,True,43.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,21
"1020180150063|1026891830000|감광성 수지 조성물, 필름 및 전자장치|(주)덕산테코피아","감광성 수지 조성물, 필름 및 전자장치",(주)덕산테코피아,1020180150063,,1026891830000,등록,2018,2024,2024,G03F,,,True,True,False,43.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv,7
1020150170832|1018655630000|질소 건조식 글러브 박스|(주)덕산테코피아,질소 건조식 글러브 박스,(주)덕산테코피아,1020150170832,1020170065072,1018655630000,등록,2015,2017,2018,F26B,,차폐,True,True,False,42.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,4
1020080009115|1009238870000|반도체 패키지용 솔더볼|(주)덕산테코피아,반도체 패키지용 솔더볼,(주)덕산테코피아,1020080009115,1020090083129,1009238870000,등록,2008,2009,2009,H10W,,반도체,True,True,False,42.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,14
1020100014281|1010610480000|솔더 잉크 및 이를 이용한 전자소자 패키지|(주)덕산테코피아,솔더 잉크 및 이를 이용한 전자소자 패키지,(주)덕산테코피아,1020100014281,1020110094714,1010610480000,등록,2010,2011,2011,H10W,,소자,True,True,False,42.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,17
1020090012302|1009291360000|도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치|(주)덕산테코피아,도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치,(주)덕산테코피아,1020090012302,,1009291360000,등록,2009,2009,2009,C09J; B82B; C08L,,,True,True,False,42.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,26
1020080010811|1009591020000|무연솔더 페이스트용 미세 무연 솔더 분말의 제조방법과 제조장치|(주)덕산테코피아,무연솔더 페이스트용 미세 무연 솔더 분말의 제조방법과 제조장치,(주)덕산테코피아,1020080010811,1020090084559,1009591020000,등록,2008,2009,2010,B22F; B23K,,,True,True,False,41.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,3
1020120067610|1013265540000|트리메틸갈륨(TMGa)의 재활용 방법|(주)덕산테코피아|한국기초과학지원연구원,트리메틸갈륨(TMGa)의 재활용 방법,(주)덕산테코피아|한국기초과학지원연구원,1020120067610,,1013265540000,등록,2012,2013,2013,H10P; C23C,,,True,True,False,41.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,13
"1020110037336|1012095170000|솔더 페이스트용 플럭스, 솔더 페이스트 및 솔더 범프, 그리고 이들의 제조 방법|(주)덕산테코피아","솔더 페이스트용 플럭스, 솔더 페이스트 및 솔더 범프, 그리고 이들의 제조 방법",(주)덕산테코피아,1020110037336,1020120119426,1012095170000,등록,2011,2012,2012,B23K; H05K,,,True,True,False,41.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,22
1020120067609|1013792570000|트리메틸갈륨(TMGa) 정제 장치|한국기초과학지원연구원|(주)덕산테코피아,트리메틸갈륨(TMGa) 정제 장치,한국기초과학지원연구원|(주)덕산테코피아,1020120067609,1020140000501,1013792570000,등록,2012,2014,2014,H10P,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,7
1020150170834|1018194550000|화학 반응기 및 이를 포함하는 화학 반응 시스템|(주)덕산테코피아,화학 반응기 및 이를 포함하는 화학 반응 시스템,(주)덕산테코피아,1020150170834,1020170065073,1018194550000,등록,2015,2017,2018,B01J,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,23
1020090106483|1012254970000|도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치|(주)덕산테코피아,도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치,(주)덕산테코피아,1020090106483,1020110049466,1012254970000,등록,2009,2011,2013,C09J,,,True,True,False,39.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,24
1020240071136||테트라메틸실란의 합성 방법|(주)덕산테코피아,테트라메틸실란의 합성 방법,(주)덕산테코피아,1020240071136,1020250171853,,공개,2024,2025,,C07F,,,True,False,False,37.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,2
"1020170138476||지르코늄 금속을 함유하는 유기금속화합물, 그 제조방법 및 이를 사용하는 박막 형성 방법|(주)덕산테코피아","지르코늄 금속을 함유하는 유기금속화합물, 그 제조방법 및 이를 사용하는 박막 형성 방법",(주)덕산테코피아,1020170138476,,,거절,2017,,,C07F; C23C,,공정; 반도체,True,False,True,36.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv,37
1020180026800||SiC 전구체 화합물 및 이를 사용하는 박막 형성 방법|(주)덕산테코피아,SiC 전구체 화합물 및 이를 사용하는 박막 형성 방법,(주)덕산테코피아,1020180026800,,,거절,2018,,,C07F; C23C,,전구체; 공정,True,False,True,36.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv,38
1020190002578||트리플루오로메탄을 재사용하여 트리플루오로요오드를 제조하는 방법 및 그 시스템|(주)덕산테코피아,트리플루오로메탄을 재사용하여 트리플루오로요오드를 제조하는 방법 및 그 시스템,(주)덕산테코피아,1020190002578,,,거절,2019,,,C07C,,수율; 공정,True,False,True,34.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv,35
1020110106423||방열성 에폭시 솔더링 플럭스 및 이를 이용한 반도체 소자 실장 방법|(주)덕산테코피아,방열성 에폭시 솔더링 플럭스 및 이를 이용한 반도체 소자 실장 방법,(주)덕산테코피아,1020110106423,1020130042241,,취하,2011,2013,,H10W,,반도체; 소자; 방열,True,False,True,33.5,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,19
1020190119979||아미노실란 화합물 및 이를 포함하는 실리콘 함유 박막 증착용 조성물|(주)덕산테코피아,아미노실란 화합물 및 이를 포함하는 실리콘 함유 박막 증착용 조성물,(주)덕산테코피아,1020190119979,,,거절,2019,,,C07F; C23C,,전구체,True,False,True,33.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv,34
1020170054245||포토레지스트 박리액 조성물|(주)덕산테코피아|정병현,포토레지스트 박리액 조성물,(주)덕산테코피아|정병현,1020170054245,1020180120397,,거절,2017,2018,,G03F; C11D,,,True,False,True,30.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\duksan_kipris_plus_bibliographic_raw.csv,28
1020090058444||도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치|(주)덕산테코피아,도전성 접착제와 그 제조 방법 및 이를 포함하는 전자 장치,(주)덕산테코피아,1020090058444,,,취하,2009,,,C09J; B82B,,,True,False,True,26.0,C:\Agent_6.9\data\반도체\덕산테코피아\tech\source\kipris_duksan_patents.csv,36
