certification_key,matched_alias,category,status,year,expiry_date,source_type,source_name,source_path,evidence_text,directness,confidence
SEMICONDUCTOR_QUALIFICATION,양산 승인,semiconductor_customer_qualification,CONFIRMED,,,local_text_scan,hansol_tech_excel_frame_evidence.json,data\반도체\한솔케미칼\tech\source\hansol_tech_excel_frame_evidence.json,", ""middle_source"": ""사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인\n규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건\n기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사"", ""quantifiable"": ""필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수"", ""item_name"": ""인증 종류"", ""content"": """" },",DIRECT_OR_COMPANY_DISCLOSED,HIGH
SEMICONDUCTOR_QUALIFICATION,양산 승인,semiconductor_customer_qualification,CONFIRMED,,,local_text_scan,hansol_tech_excel_frame_evidence.md,data\반도체\한솔케미칼\tech\source\hansol_tech_excel_frame_evidence.md,"수 / 출처: 사업보고서 / 규제자료 / 기사 > 사업보고서: 신규시장 진입 계획 / 개발 일정 / 품질 요구 / 고객 승인 절차 / 시험평가 / 리스크 요인 규제자료: 산업별 필수 인증 / 시험규격 / 법적 허가 / 환경규제 / 안전기준 / 공급 승인 조건 기사: 인증 획득 기사 / 양산 승인 기사 / 테스트베드 기사 / 개발 지연·검증 이슈 기사 - 신규 산업 진입 시 추가 인증/개발 부담 / 개발 기간 / 정량화: 필요 인증 수, 예상 개발 기간(개월), 검증 단계 수, 고객 테스트 횟수 / 출처: 사업보고서 / 규제자료 / 기사 > 사업보고서: 신규시장 진입",DIRECT_OR_COMPANY_DISCLOSED,HIGH
FDA,FDA,regulatory_approval,CONFIRMED,,,local_text_scan,kipris_hansol_patents.csv,data\반도체\한솔케미칼\tech\source\kipris_hansol_patents.csv,"1da412f4dc31e33b545f650988a70b35a | http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93b9d11a69450b116343e25733ebb1af1b8df3c3c662fda27c66c6df218525a177fedfbda18a776683ceae50e3bb386576a531562c36c8646b | 주식회사 한솔케미칼 한솔케미칼 | 57 | 등록 | 공중합체를 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극, 상기 음극을 포함하는 이차전지, 및",DIRECT_OR_COMPANY_DISCLOSED,HIGH
