fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,521795722530.0,26004269421.0,18036326458.0,582802440834.0,236554070163.0,346248370671.0,45250377292.0,14741468172.0,65313661208.0,-50572193036.0,-68966792009.0,196,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,26004269421.0,,valuation_intake_normalized_or_dart
2022,680206980850.0,64645433271.0,45002267196.0,662279122926.0,270602941282.0,391676181644.0,59803719695.0,60877072895.0,52646072899.0,8230999996.0,-44878222957.0,200,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,64645433271.0,,valuation_intake_normalized_or_dart
2023,574762367332.0,24700466058.0,-23244757125.0,658600745137.0,292358799664.0,366241945473.0,46376680953.0,51774962251.0,100205400.0,51674756851.0,-103559609181.0,192,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,24700466058.0,,valuation_intake_normalized_or_dart
2024,582433714374.0,59332428655.0,29728683765.0,723550621048.0,322156441586.0,401394179462.0,38461691262.0,107853954002.0,1885954109.0,105967999893.0,-99207209806.0,166,수익(매출액),영업이익(손실),당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,59332428655.0,,valuation_intake_normalized_or_dart
