application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020137000503,1020130041081,1014230060000,등록,등록,로봇 아암,나부테스코 가부시키가이샤
1020000051602,1020010050313,1004782610000,소멸,소멸,반도체 기판 시험장치,주식회사 아도반테스토
1020060054339,,1007453730000,소멸,소멸,프로브 카드 제조 방법,주식회사 유니테스트
1020077004850,1020070083527,1011926690000,소멸,소멸,프루브 카드용 접속 어셈블리,앤테어스 어드밴스드 테스트 테크놀러지즈 인코퍼레이티드
1020080100001,1020100041023,1010018700000,소멸,소멸,반도체 제조 장비 및 이를 이용한 실리콘 산화막 건식 식각방법,주식회사 테스
1020190123778,1020210041286,1028514270000,등록,등록,기판 처리 방법,주식회사 테스
1020107006738,1020100042661,1009983240000,소멸,소멸,"디바이스 식별 방법, 디바이스 제조 방법, 및 전자 디바이스",주식회사 아도반테스토|고쿠리츠 다이가쿠 호진 도호쿠 다이가쿠
1020230039790,1020240145219,1027521030000,등록,등록,기판처리장치,주식회사 테스
1020090101847,1020110045327,1011171880000,소멸,소멸,기판 처리 장치,주식회사 테스
1020090108400,1020110051686,1015454820000,소멸,소멸,기판 트레이 유닛,주식회사 테스
1020230083521,,1026356880000,등록,등록,플레이트 기판 타입의 연속공정 방식 태양광 모듈의 전기적 특성 시험장치,주식회사 유니테스트
1020170183523,1020190081169,1021544790000,등록,등록,정전척,주식회사 테스
1020097021897,1020100005090,,거절,거절,시험 장치,주식회사 아도반테스토
1020110112581,1020120048490,,포기,포기,결함 리뷰 장치 및 결함 리뷰 방법,주식회사 아도반테스토|도판 홀딩스 가부시키가이샤
1020070060366,1020080111874,1008980290000,소멸,소멸,반도체 테스트 장치 및 테스트 방법,주식회사 대산에프앤비
1020087016836,1020080091445,1013412410000,등록,등록,냉각순환통로를 구비한 기판반송용 로봇의 구동장치,나부테스코 가부시키가이샤
1020070049730,,1007770430000,소멸,소멸,비정질 탄소막 형성 방법 및 이를 이용한 반도체 소자의제조 방법,주식회사 테스
1020120071771,1020130010433,,거절,거절,공정 챔버로부터 배출되는 폐기 가스를 이용한 발전 장치,주식회사 테스
1020210132139,1020230049254,1027793380000,등록,등록,기판 처리 방법,주식회사 테스
1019950006694,1019960002732,1001867920000,소멸,소멸,오토핸들러용테스트트레이의위치결정스토퍼기구,주식회사 아도반테스토
