application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020080124577,1020100065972,,취하,취하,이미지 센서 및 그 제조방법,주식회사 디비하이텍
1020070112058,1020090046106,,거절,거절,배리드 채널 PMOS 제조 방법 및 구조,주식회사 디비하이텍
1020080054701,1020090128771,1009826040000,소멸,소멸,이미지 센서 및 이미지 센서의 제조 방법,주식회사 디비하이텍
1020080100338,1020100041245,,거절,거절,CMOS 이미지 센서 제조 방법,주식회사 디비하이텍
1020080128680,1020100070083,,취하,취하,이미지 센서의 제조 방법,주식회사 디비하이텍
1020070069508,,1008482420000,소멸,소멸,반도체 소자 및 반도체 소자의 제조 방법,주식회사 디비하이텍
1020070097792,1020090032489,1009060610000,소멸,소멸,이미지 센서 및 그 제조방법,주식회사 디비하이텍
1020080132954,1020100074497,,취하,취하,씨모스 이미지 센서의 제조 방법,주식회사 디비하이텍
1020080136339,1020100078163,,취하,취하,이미지 센서 및 이의 제조 방법,주식회사 디비하이텍
1020090135363,1020110078533,,취하,취하,커패시터 및 커패시터의 제조 방법,주식회사 디비하이텍
1020080127520,1020100068992,,취하,취하,"컬러필터의 제조 방법, 이미지 센서 및 그 제조 방법",주식회사 디비하이텍
1020080136262,1020100078104,,취하,취하,이미지 센서의 제조 방법,주식회사 디비하이텍
1020170171029,1020190070485,,취하,취하,후면 조사형 이미지 센서 및 그 제조 방법,주식회사 디비하이텍
1020070139449,,1008554060000,소멸,소멸,이미지 센서 제조방법,주식회사 디비하이텍
1020080074182,1020100012667,1010021220000,소멸,소멸,이미지센서 및 그 제조방법,주식회사 디비하이텍
1020070112158,1020090046170,,거절,거절,이미지센서 및 그 제조방법,주식회사 디비하이텍
1020080099047,1020100040018,1010637280000,소멸,소멸,이미지센서 및 그 제조방법,주식회사 디비하이텍
1020080122793,1020100064266,,취하,취하,반도체 소자 및 그 제조 방법,주식회사 디비하이텍
1020070112578,1020090046432,,거절,거절,엘씨디 구동 칩의 제조방법,주식회사 디비하이텍
1020090133638,1020110077161,,취하,취하,반도체 소자 및 그의 제조방법,주식회사 디비하이텍
1020070139707,1020090071805,,거절,거절,반도체 소자의 쇼트키 다이오드 및 그의 제조 방법,주식회사 디비하이텍
1020070141354,1020090073419,,거절,거절,MOS 트랜지스터 제조 방법,주식회사 디비하이텍
1020080137602,1020100079186,,취하,취하,퓨징 스파크를 방지할 수 있는 퓨징 회로를 포함하는 집적 회로,주식회사 디비하이텍
1020070090292,1020090025435,,거절,거절,슈미트 트리거 회로,주식회사 디비하이텍
1020120124221,,1013524370000,소멸,소멸,광 센서,주식회사 디비하이텍
1020080113547,1020100054578,1009674810000,소멸,소멸,데이터 전송 시스템,주식회사 디비하이텍
1020070137888,1020090070027,1009297260000,소멸,소멸,고전압 소자에서의 기판 전류 예측 방법,주식회사 디비하이텍
1020070137645,1020090069837,1009732220000,소멸,소멸,타이밍 제어를 위한 지연동기 루프 장치,주식회사 디비하이텍
1020070138318,1020090070339,1009133300000,소멸,소멸,메모리 소자의 테스트 장치,주식회사 디비하이텍
1020070124462,1020090057751,1009404150000,소멸,소멸,배면 드레인 구조 웨이퍼의 온저항 측정방법,주식회사 디비하이텍
1020080138214,1020100079675,,취하,취하,액정 표시 장치의 제조방법,주식회사 디비하이텍
1020080137771,1020100079331,,취하,취하,레벨 시프트 회로,주식회사 디비하이텍
1020080134209,1020100076243,,취하,취하,엘시디 소스 드라이버,주식회사 디비하이텍
1020080137605,1020100079189,,취하,취하,디퍼렌셜 시그널링 시리얼 인터페이스 회로,주식회사 디비하이텍
1020080135763,1020100077736,,취하,취하,평판 표시 소자의 확산 스펙트럼 클럭킹 인터페이스 장치,주식회사 디비하이텍
1020100121265,1020120059809,1012488060000,소멸,소멸,마이크로 렌즈 제조 방법 및 마이크로 렌즈 어레이,주식회사 디비하이텍
1020070136467,1020090068728,1009078930000,소멸,소멸,기준 전압 발생 회로를 위한 기동 회로,주식회사 디비하이텍
1020070136538,1020090068781,1009517490000,소멸,소멸,모스 트랜지스터의 모델링 방법 및 장치,주식회사 디비하이텍
1020000044837,1020010049975,1003980830000,소멸,소멸,고선택성 제초제 페녹시프로피온산 알콕시카보닐 아니리드 화합물,주식회사 디비하이텍
1020080136692,1020100078431,,취하,취하,표준 셀 라이브러리의 성능 개선을 위한 측정 장치,주식회사 디비하이텍
1020080134206,1020100076240,,취하,취하,밴드갭 기준 전압 생성 회로,주식회사 디비하이텍
1020070124055,1020090057159,,거절,거절,듀얼 포트 에스램의 레이아웃 구조,주식회사 디비하이텍
1020030034110,1020040102592,1005124860000,소멸,소멸,"싸이옥소벤즈옥사졸 유도체로 치환된 벤조피란 유도체또는 약학적으로 허용되는 염, 이의 제조방법 및 이를포함하는 약학적 조성물",주식회사 디비하이텍
1020070138899,1020090070773,,거절,거절,반도체 칩 테스트 장치,주식회사 디비하이텍
1019980022960,1020000002287,,거절,거절,신규 옥사지닐아졸계 살균제,주식회사 디비하이텍
