fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,280166833067.0,117104353242.0,103805815149.0,466371034236.0,48667847133.0,417703187103.0,77211544736.0,130580737722.0,45110244006.0,85470493716.0,-131720027625.0,96,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,유형자산의 취득,현금및현금성자산,117104353242.0,,valuation_intake_normalized_or_dart
2022,322422803089.0,136634729982.0,114363791327.0,531488129432.0,38304546606.0,493183582826.0,30366977656.0,108593008315.0,18249507304.0,90343501011.0,-117259026467.0,93,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동으로 인한 현금흐름,유형자산의 취득,현금및현금성자산,136634729982.0,,valuation_intake_normalized_or_dart
2023,255573034656.0,114378400291.0,110923015440.0,582869465294.0,25795267228.0,557074198066.0,34165877177.0,110391022028.0,525450824.0,109865571204.0,-61048311242.0,94,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,114378400291.0,,valuation_intake_normalized_or_dart
2024,278186189427.0,124201343872.0,113279046428.0,657443780756.0,34814668593.0,622629112163.0,54759251381.0,110106597065.0,374960718.0,109731636347.0,-46761936241.0,102,매출액,영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,무형자산의 취득,현금및현금성자산,124201343872.0,,valuation_intake_normalized_or_dart
