date,external__sox_close,external__sox_adj_close,external__sox_volume,external__nasdaq_close,external__nasdaq_adj_close,external__nasdaq_volume,external__sp500_close,external__sp500_adj_close,external__sp500_volume,external__vix_yf_close,external__vix_yf_adj_close,external__vix_yf_volume,external__korea_etf_close,external__korea_etf_adj_close,external__korea_etf_volume,external__market_source_calendar_fill_status,external__market_source_original_min_date,external__market_source_original_max_date,external__market_source_calendar_start_date,external__market_source_calendar_end_date,external__market_source_calendar_generated_at,news__ticker,news__stock_code,news__data_cutoff_ok,news__close,news__volume,news__return_20d,news__return_60d,news__rsi_14,news__ma20_gap,news__ma60_gap,news__abnormal_volume,news__volume_z,news__volatility_20d,news__relative_strength_vs_sector,news__technical_signal,news__technical_reliability,news__dram_price_momentum,news__nand_price_momentum,news__global_chip_sales_momentum,news__chip_sales_momentum,news__capacity_utilization,news__inventory_change,news__bb_ratio,news__sox_momentum,news__semiconductor_export_momentum,news__semiconductor_inventory_momentum,news__semiconductor_production_momentum,news__semiconductor_shipment_momentum,news__oecd_cli_momentum,news__sector_cycle_signal,news__sector_cycle_reliability,news__usdkrw_change,news__raw_material_price_change,news__commodity_price_change,news__interest_rate_change,news__fx_beta,news__raw_material_beta,news__sox_beta,news__krx_sector_beta,news__export_sensitivity,news__import_cost_sensitivity,news__rate_sensitivity,news__supply_chain_sensitivity,news__firm_market_sensitivity_signal,news__firm_sensitivity_reliability,news__current_window_news_signal,news__lag_window_news_signal,news__news_attention_signal,news__news_count_current,news__news_count_lag,news__news_cutoff_applied,news__news_reliability,news__market_signal,news__market_recommendation,news__market_weighted_signal,news__signal_reliability,news__prob_sell,news__prob_hold,news__prob_buy,news__field,news__company,news__as_of_date,news__frequency,news__source_kind,news__market_source_calendar_fill_status,news__market_source_original_min_date,news__market_source_original_max_date,news__market_source_calendar_start_date,news__market_source_calendar_end_date,news__market_source_calendar_generated_at,cycle__data_cutoff_ok,cycle__sox_momentum,cycle__chip_sales_momentum,cycle__global_chip_sales_momentum,cycle__semiconductor_export_momentum,cycle__semiconductor_production_momentum,cycle__semiconductor_shipment_momentum,cycle__oecd_cli_momentum,cycle__sector_cycle_signal,cycle__sector_cycle_reliability,cycle__cycle_real_source_coverage,cycle__as_of_date,cycle__field,cycle__frequency,cycle__source_kind,cycle__market_source_calendar_fill_status,cycle__market_source_original_min_date,cycle__market_source_original_max_date,cycle__market_source_calendar_start_date,cycle__market_source_calendar_end_date,cycle__market_source_calendar_generated_at,market_semiconductor_data_status,market_semiconductor_source_min_date,market_semiconductor_source_max_date,market_semiconductor_generated_at
2021-05-19,2987.280029296875,4027.219970703125,0.0,13299.740234375,15832.7998046875,4333520000.0,4115.68017578125,4796.56005859375,4247450000.0,22.18000030517578,16.600000381469727,0.0,36405.0,71.61161041259766,196386.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0275811180986959,-0.0413480891603725,1.0,5.0,2021-05-19,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-20,3066.110107421875,4027.219970703125,0.0,13535.740234375,15832.7998046875,3990760000.0,4159.1201171875,4796.56005859375,3978880000.0,20.670000076293945,16.600000381469727,0.0,36930.0,71.61161041259766,272763.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097341718240337,0.0146002201777433,1.0,5.0,2021-05-20,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-21,3052.10009765625,4027.219970703125,0.0,13470.990234375,15832.7998046875,3733940000.0,4155.85986328125,4796.56005859375,3995250000.0,20.14999961853028,16.600000381469727,0.0,36925.0,71.61161041259766,277387.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224030679156374,0.0335919580367012,1.0,5.0,2021-05-21,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-22,3052.10009765625,4027.219970703125,0.0,13470.990234375,15832.7998046875,3733940000.0,4155.85986328125,4796.56005859375,3995250000.0,20.14999961853028,16.600000381469727,0.0,36925.0,71.61161041259766,277387.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220385596496218,0.0330458026383965,1.0,5.0,2021-05-22,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-23,3052.10009765625,4027.219970703125,0.0,13470.990234375,15832.7998046875,3733940000.0,4155.85986328125,4796.56005859375,3995250000.0,20.14999961853028,16.600000381469727,0.0,36925.0,71.61161041259766,277387.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021674351160241,0.0325000766936425,1.0,5.0,2021-05-23,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-24,3122.97998046875,4027.219970703125,0.0,13661.169921875,15832.7998046875,3509470000.0,4197.0498046875,4796.56005859375,3684800000.0,18.39999961853028,16.600000381469727,0.0,35980.0,71.61161041259766,244282.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643045864364976,0.0961588460853361,1.0,5.0,2021-05-24,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-25,3134.669921875,4027.219970703125,0.0,13657.169921875,15832.7998046875,4128990000.0,4188.1298828125,4796.56005859375,4182250000.0,18.84000015258789,16.600000381469727,0.0,36350.0,71.61161041259766,166370.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525012296161497,0.0785894448294905,1.0,5.0,2021-05-25,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-26,3140.97998046875,4027.219970703125,0.0,13738.0,15832.7998046875,4264500000.0,4195.990234375,4796.56005859375,4420890000.0,17.360000610351562,16.600000381469727,0.0,36275.0,71.61161041259766,123932.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878388016039422,0.1310010093564001,1.0,5.0,2021-05-26,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-27,3159.27001953125,4027.219970703125,0.0,13736.2802734375,15832.7998046875,5087180000.0,4200.8798828125,4796.56005859375,6406310000.0,16.739999771118164,16.600000381469727,0.0,36740.0,71.61161041259766,170260.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1060656729800944,0.1577695782304108,1.0,5.0,2021-05-27,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-28,3186.56005859375,4027.219970703125,0.0,13748.740234375,15832.7998046875,4447940000.0,4204.10986328125,4796.56005859375,4649250000.0,16.760000228881836,16.600000381469727,0.0,36795.0,71.61161041259766,272144.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104926013271948,0.1561021919039019,1.0,5.0,2021-05-28,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-29,3186.56005859375,4027.219970703125,0.0,13748.740234375,15832.7998046875,4447940000.0,4204.10986328125,4796.56005859375,4649250000.0,16.760000228881836,16.600000381469727,0.0,36795.0,71.61161041259766,272144.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1060166603228018,0.1576978883917763,1.0,5.0,2021-05-29,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-30,3186.56005859375,4027.219970703125,0.0,13748.740234375,15832.7998046875,4447940000.0,4204.10986328125,4796.56005859375,4649250000.0,16.760000228881836,16.600000381469727,0.0,36795.0,71.61161041259766,272144.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076598802281119,0.160100482572544,1.0,5.0,2021-05-30,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-05-31,3186.56005859375,4027.219970703125,0.0,13748.740234375,15832.7998046875,4447940000.0,4204.10986328125,4796.56005859375,4649250000.0,16.760000228881836,16.600000381469727,0.0,36740.0,71.61161041259766,168690.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100555211000795,0.1635998074131641,1.0,5.0,2021-05-31,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-01,3174.320068359375,4027.219970703125,0.0,13736.48046875,15832.7998046875,4186280000.0,4202.0400390625,4796.56005859375,5074670000.0,17.899999618530273,16.600000381469727,0.0,37075.0,71.61161041259766,201729.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735935863666654,0.1099441475011197,1.0,5.0,2021-06-01,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-02,3196.97998046875,4027.219970703125,0.0,13756.330078125,15832.7998046875,5097630000.0,4208.1201171875,4796.56005859375,5833670000.0,17.479999542236328,16.600000381469727,0.0,36975.0,71.61161041259766,113837.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862363469774765,0.1286378380627214,1.0,5.0,2021-06-02,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-03,3139.18994140625,4027.219970703125,0.0,13614.509765625,15832.7998046875,5396250000.0,4192.85009765625,4796.56005859375,5587970000.0,18.040000915527344,16.600000381469727,0.0,37940.0,71.61161041259766,363079.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066212916204669,0.0989940844579255,1.0,5.0,2021-06-03,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-04,3214.139892578125,4027.219970703125,0.0,13814.490234375,15832.7998046875,4360710000.0,4229.89013671875,4796.56005859375,4139790000.0,16.420000076293945,16.600000381469727,0.0,37615.0,71.61161041259766,233002.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186673192668648,0.1761445548412114,1.0,5.0,2021-06-04,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-05,3214.139892578125,4027.219970703125,0.0,13814.490234375,15832.7998046875,4360710000.0,4229.89013671875,4796.56005859375,4139790000.0,16.420000076293945,16.600000381469727,0.0,37615.0,71.61161041259766,233002.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167905449242355,0.1734153929593605,1.0,5.0,2021-06-05,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-06,3214.139892578125,4027.219970703125,0.0,13814.490234375,15832.7998046875,4360710000.0,4229.89013671875,4796.56005859375,4139790000.0,16.420000076293945,16.600000381469727,0.0,37615.0,71.61161041259766,233002.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11495477997955,0.1707432864582099,1.0,5.0,2021-06-06,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-07,3191.659912109375,4027.219970703125,0.0,13881.7197265625,15832.7998046875,4639210000.0,4226.52001953125,4796.56005859375,4476920000.0,16.420000076293945,16.600000381469727,0.0,37570.0,71.61161041259766,191826.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131580789122238,0.1681256062046288,1.0,5.0,2021-06-07,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-08,3171.219970703125,4027.219970703125,0.0,13924.91015625,15832.7998046875,5958410000.0,4227.259765625,4796.56005859375,4659620000.0,17.06999969482422,16.600000381469727,0.0,37155.0,71.61161041259766,187500.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903515050869677,0.1347035371718302,1.0,5.0,2021-06-08,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-09,3158.47998046875,4027.219970703125,0.0,13911.75,15832.7998046875,5640490000.0,4219.5498046875,4796.56005859375,4713260000.0,17.889999389648438,16.600000381469727,0.0,36460.0,71.61161041259766,222355.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623561882066138,0.0932624668727669,1.0,5.0,2021-06-09,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-10,3196.2099609375,4027.219970703125,0.0,14020.330078125,15832.7998046875,4919880000.0,4239.18017578125,4796.56005859375,4408210000.0,16.100000381469727,16.600000381469727,0.0,36640.0,71.61161041259766,143164.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1191330621334265,0.1768214099001601,1.0,5.0,2021-06-10,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
2021-06-11,3210.06005859375,4027.219970703125,0.0,14069.419921875,15832.7998046875,4157580000.0,4247.43994140625,4796.56005859375,3815010000.0,15.649999618530272,16.600000381469727,0.0,37000.0,71.61161041259766,159098.0,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,123351.66666666669,123351.66666666669,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1333333333333333,1.0,0.0066666666666666,,,,,,,,반도체,네패스,2025-01-01,daily,issue_events_current_month_70_lag_month_30,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315056567511897,0.1947391867663497,1.0,5.0,2021-06-11,반도체,daily,real_market_index_price_proxy,source_or_merged,2021-01-01,2025-10-31,2021-01-01,2025-10-31,2026-05-26T23:01:52,source_or_merged,2021-01-01,2025-10-31,2026-05-26T23:01:53
