date,data_cutoff_ok,sox_momentum,chip_sales_momentum,global_chip_sales_momentum,semiconductor_export_momentum,semiconductor_production_momentum,semiconductor_shipment_momentum,oecd_cli_momentum,sector_cycle_signal,sector_cycle_reliability,cycle_real_source_coverage,as_of_date,field,frequency,source_kind,evidence_note,source_files,market_source_calendar_fill_status,market_source_original_min_date,market_source_original_max_date,market_source_calendar_start_date,market_source_calendar_end_date,market_source_calendar_generated_at
2022-05-30,1.0,0.0197244624649453,-0.1407305781348566,-0.2013172268285604,-0.1702169017477092,-0.0675862048449722,0.0197244624649453,0.0208695000644127,-0.2617872035632421,1.0,5.0,2022-05-30,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-05-31,1.0,0.0197244624649453,-0.1407305781348566,-0.1056094428434171,-0.1702169017477092,-0.0675862048449722,0.0197244624649453,0.0103402869868542,-0.2362054087035839,1.0,5.0,2022-05-31,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-01,1.0,0.0197244624649453,-0.1407305781348566,-0.1056094428434171,-0.1702169017477092,-0.0675862048449722,0.0197244624649453,0.0226547244128602,-0.2186899116936187,1.0,5.0,2022-06-01,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-02,1.0,0.0336781861150172,-0.1289724920096299,-0.1220931874069839,-0.1575099874680297,-0.0537931321703886,0.0336781861150172,0.0457405738618421,-0.1627060772881019,1.0,5.0,2022-06-02,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-03,1.0,0.0336781861150172,-0.0779485757483198,-0.1220931874069839,-0.152461160900191,-0.0476189708446561,0.0336781861150172,0.0442212630505039,-0.1158754882859286,1.0,5.0,2022-06-03,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-04,1.0,0.0336781861150172,-0.0779485757483198,-0.1220931874069839,-0.152461160900191,-0.0476189708446561,0.0336781861150172,0.0446102462917528,-0.115299808959568,1.0,5.0,2022-06-04,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-05,1.0,0.0336781861150172,-0.0112650067342074,-0.1220931874069839,-0.1131787931952914,-0.0198599754928074,0.0336781861150172,0.0450013143622332,-0.0291999755932965,1.0,5.0,2022-06-05,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-06,1.0,0.0336781861150172,-0.0112650067342074,-0.1220931874069839,-0.1131787931952914,-0.0198599754928074,0.0336781861150172,0.0389255478823064,-0.0383031801023425,1.0,5.0,2022-06-06,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-07,1.0,0.0123989413479632,-0.0087142781691174,-0.1401657308724143,-0.1120100307235066,-0.0348331110073054,0.0123989413479632,0.0637652620992056,-0.0268183449743728,1.0,5.0,2022-06-07,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-08,1.0,0.0123989413479632,-0.0087142781691174,-0.1401657308724143,-0.1120100307235066,-0.0348331110073054,0.0123989413479632,0.0659693305847194,-0.0235143391641875,1.0,5.0,2022-06-08,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-09,1.0,0.0729606700377918,-0.0087142781691174,-0.1401657308724143,-0.1120100307235066,-0.0348331110073054,0.0729606700377918,0.0173282541809523,-0.0510146681768266,1.0,5.0,2022-06-09,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-10,1.0,-0.0175775496822567,-0.0730289781981259,-0.2127199876639133,-0.1544845373623282,-0.0767767039733392,-0.0175775496822567,-0.0213640727060356,-0.2906081644762924,1.0,5.0,2022-06-10,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-11,1.0,-0.0175775496822567,-0.0730289781981259,-0.2127199876639133,-0.1544845373623282,-0.0767767039733392,-0.0175775496822567,-0.0212839987651347,-0.290498193466348,1.0,5.0,2022-06-11,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-12,1.0,-0.0175775496822567,-0.0730289781981259,-0.2127199876639133,-0.1544845373623282,-0.0767767039733392,-0.0175775496822567,-0.0212039587803622,-0.290388261421068,1.0,5.0,2022-06-12,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-13,1.0,-0.0175775496822567,-0.0730289781981259,-0.2127199876639133,-0.1544845373623282,-0.0767767039733392,-0.0175775496822567,-0.1669872899175652,-0.475896017743557,1.0,5.0,2022-06-13,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-14,1.0,-0.0175775496822567,-0.0730289781981259,-0.2127199876639133,-0.1544845373623282,-0.0767767039733392,-0.0175775496822567,-0.1339139685241571,-0.4366266490998806,1.0,5.0,2022-06-14,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-15,1.0,-0.0503355795643623,-0.1039380279884788,-0.2389711611395895,-0.1724438170892686,-0.1079261712795212,-0.0503355795643623,-0.0614504460508602,-0.4144615436553132,1.0,5.0,2022-06-15,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-16,1.0,-0.1760604660924037,-0.1598087016824588,-0.2780978798149368,-0.2062234274198627,-0.1336647244536454,-0.1760604660924037,-0.1365025920187051,-0.6283415847709091,1.0,5.0,2022-06-16,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-17,1.0,-0.1760604660924037,-0.1598087016824588,-0.2500262858112971,-0.2062234274198627,-0.1336647244536454,-0.1760604660924037,-0.093452500988245,-0.5793366884379733,1.0,5.0,2022-06-17,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-18,1.0,-0.1760604660924037,-0.1598087016824588,-0.2500262858112971,-0.2062234274198627,-0.1336647244536454,-0.1760604660924037,-0.0924750341897113,-0.5783617630506771,1.0,5.0,2022-06-18,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-19,1.0,-0.1760604660924037,-0.1598087016824588,-0.2500262858112971,-0.2062234274198627,-0.1336647244536454,-0.1760604660924037,-0.0915094176319416,-0.5773970322017563,1.0,5.0,2022-06-19,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-20,1.0,-0.1760604660924037,-0.1598087016824588,-0.2500262858112971,-0.2062234274198627,-0.1336647244536454,-0.1760604660924037,-0.0905553208629735,-0.576442224370814,1.0,5.0,2022-06-20,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-21,1.0,-0.1495754781523006,-0.1328013115918466,-0.2259188799177115,-0.1746694862699431,-0.1288387608970851,-0.1495754781523006,-0.0684931007851288,-0.5030333534821397,1.0,5.0,2022-06-21,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-22,1.0,-0.1610554425382251,-0.1328013115918466,-0.2259188799177115,-0.1746694862699431,-0.1288387608970851,-0.1610554425382251,-0.0401989789467923,-0.4773353486897875,1.0,5.0,2022-06-22,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-23,1.0,-0.1610554425382251,-0.1328013115918466,-0.2259188799177115,-0.1746694862699431,-0.1288387608970851,-0.1610554425382251,-0.0429578236919107,-0.4805243979729071,1.0,5.0,2022-06-23,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-24,1.0,-0.1610554425382251,-0.1328013115918466,-0.2259188799177115,-0.1746694862699431,-0.1288387608970851,-0.1610554425382251,-0.0019691422493669,-0.4318616381264831,1.0,5.0,2022-06-24,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-25,1.0,-0.1610554425382251,-0.1328013115918466,-0.2326604693944394,-0.1746694862699431,-0.1288387608970851,-0.1610554425382251,-0.0020379202856324,-0.4344100172113448,1.0,5.0,2022-06-25,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-26,1.0,-0.1610554425382251,-0.1328013115918466,-0.2326604693944394,-0.1746694862699431,-0.1288387608970851,-0.1610554425382251,-0.0021067051649843,-0.4344937199736782,1.0,5.0,2022-06-26,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-27,1.0,-0.1434219723170418,-0.1328013115918466,-0.2326604693944394,-0.1746694862699431,-0.1288387608970851,-0.1434219723170418,0.00418304691166,-0.4159322312071696,1.0,5.0,2022-06-27,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-28,1.0,-0.1457821791400214,-0.1351907824807935,-0.2347747893246112,-0.1663008186999607,-0.136297062697737,-0.1457821791400214,-0.0284954191014817,-0.458274290041894,1.0,5.0,2022-06-28,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-29,1.0,-0.1457821791400214,-0.1351907824807935,-0.2347747893246112,-0.1663008186999607,-0.136297062697737,-0.1457821791400214,-0.0251036233405703,-0.4542457319712611,1.0,5.0,2022-06-29,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-06-30,1.0,-0.0670590588277891,-0.1351907824807935,-0.2265964895279223,-0.1663008186999607,-0.136297062697737,-0.0670590588277891,-0.0383104115843163,-0.419532495385251,1.0,5.0,2022-06-30,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-01,1.0,-0.0670590588277891,-0.1351907824807935,-0.2265964895279223,-0.1663008186999607,-0.136297062697737,-0.0670590588277891,0.0075870859663927,-0.361211315872091,1.0,5.0,2022-07-01,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-02,1.0,-0.0670590588277891,-0.1351907824807935,-0.2265964895279223,-0.1663008186999607,-0.136297062697737,-0.0670590588277891,0.0066011888851137,-0.362496523696321,1.0,5.0,2022-07-02,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-03,1.0,-0.0670590588277891,-0.1351907824807935,-0.2265964895279223,-0.1663008186999607,-0.136297062697737,-0.0670590588277891,0.0056048752193385,-0.3637939113843911,1.0,5.0,2022-07-03,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-04,1.0,-0.0670590588277891,-0.1351907824807935,-0.2265964895279223,-0.1663008186999607,-0.136297062697737,-0.0670590588277891,0.0045975516194945,-0.3651042026477728,1.0,5.0,2022-07-04,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-05,1.0,-0.0348778940168135,-0.1351907824807935,-0.1474250381128755,-0.1663008186999607,-0.136297062697737,-0.0348778940168135,-0.0174109152059999,-0.3416966934661968,1.0,5.0,2022-07-05,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-06,1.0,-0.0283420198045265,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0283420198045265,0.0004942533655421,-0.3808612865635994,1.0,5.0,2022-07-06,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-07,1.0,-0.0283420198045265,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0283420198045265,0.0153106786480042,-0.3617014263481715,1.0,5.0,2022-07-07,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-08,1.0,-0.0283420198045265,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0283420198045265,0.0499981386490439,-0.3156522831168728,1.0,5.0,2022-07-08,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-09,1.0,-0.0283420198045265,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0283420198045265,0.0488983071409139,-0.3171368811145569,1.0,5.0,2022-07-09,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-10,1.0,-0.0283420198045265,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0283420198045265,0.0477993342685429,-0.3186187692526227,1.0,5.0,2022-07-10,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-11,1.0,-0.0586026122807049,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0586026122807049,0.0085655416085192,-0.3898771827297023,1.0,5.0,2022-07-11,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-12,1.0,-0.0586026122807049,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0586026122807049,-0.0207057132177936,-0.4264602879681238,1.0,5.0,2022-07-12,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-13,1.0,-0.0586026122807049,-0.1836214200989655,-0.2099421215200603,-0.15285687979486,-0.1734423947114742,-0.0586026122807049,-0.0094574540101702,-0.4125577378907268,1.0,5.0,2022-07-13,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-14,1.0,-0.0586026122807049,-0.1836214200989655,-0.2532761120646284,-0.15285687979486,-0.1734423947114742,-0.0586026122807049,0.0011631431219979,-0.4155152444391642,1.0,5.0,2022-07-14,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-15,1.0,-0.0586026122807049,-0.1836214200989655,-0.258709167280607,-0.15285687979486,-0.1734423947114742,-0.0586026122807049,0.0559621485769522,-0.347418994648321,1.0,5.0,2022-07-15,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-16,1.0,-0.0586026122807049,-0.1836214200989655,-0.258709167280607,-0.15285687979486,-0.1734423947114742,-0.0586026122807049,0.0560644244201393,-0.3472840907293156,1.0,5.0,2022-07-16,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-17,1.0,-0.0586026122807049,-0.1836214200989655,-0.258709167280607,-0.15285687979486,-0.1734423947114742,-0.0586026122807049,0.0561668406785779,-0.3471489871944881,1.0,5.0,2022-07-17,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-18,1.0,-0.0560015280099582,-0.1836214200989655,-0.258709167280607,-0.15285687979486,-0.1734423947114742,-0.0560015280099582,0.0293151511368877,-0.3803982001550829,1.0,5.0,2022-07-18,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-19,1.0,-0.0560015280099582,-0.134785634081326,-0.258709167280607,0.0006367004895704,-0.1451905173038905,-0.0560015280099582,0.0499489386887665,-0.2431078815971278,1.0,5.0,2022-07-19,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-20,1.0,-0.0560015280099582,-0.134785634081326,-0.2761988952687513,0.0006367004895704,-0.1451905173038905,-0.0560015280099582,0.0660543853029781,-0.2277231630163873,1.0,5.0,2022-07-20,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-21,1.0,0.1039866404470408,0.0118502618796081,-0.153529615064316,0.062088403407513,-0.1043557117554649,0.1039866404470408,0.085545289985643,0.1435201212694497,1.0,5.0,2022-07-21,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
2022-07-22,1.0,0.0758268473456509,-0.0139593747411566,-0.175120846364534,0.042228646086468,-0.1156986679934793,0.0758268473456509,0.0881453716557475,0.081830277357734,1.0,5.0,2022-07-22,반도체,daily,real_market_index_price_proxy,"Derived from real daily market-index prices in market_external_daily_v44.csv: SOX, Nasdaq, S&P500, VIX, Korea semiconductor ETF where available.",data\market_excel\market_external_daily_v44.csv,source_or_merged,2021-01-01,2025-08-31,2021-01-01,2025-08-31,2026-05-25T21:46:32
