날짜,시가,고가,저가,종가,거래량,시가총액,수익률,시장수익률,이상수익률,최대낙폭,20일이동평균,60일이동평균,20일이평비율,60일이평비율,VIX,VKOSPI,EPS,PSR,누적이상수익률_3일,누적이상수익률_5일,기관_순매매,외국인_순매매,보유주수,보유율_%
2023-08-14,8840.0,8990.0,8720.0,8950.0,189871,235518140200.0,-0.008859357696566983,-0.007868717342637166,-0.000990640353929817,-0.21214788732394346,9623.5,9876.666666666666,0.9300150672832129,0.9061761727978401,14.819999694824219,,-1840.7239880210723,138.99789452871173,-0.015208870484495263,0.06088315958060342,0.0,31711.0,794411.0,3.02
2023-08-16,8910.0,9070.0,8500.0,8500.0,334456,223676446000.0,-0.05027932960893855,-0.017593352657915062,-0.03268597695102349,-0.2517605633802815,9519.0,9856.5,0.8929509402248136,0.8623750824329123,16.780000686645508,,-1840.7239880210723,138.99789452871173,-0.02971743566157714,-0.023997396180014396,0.0,-10101.0,783663.0,2.98
2023-08-17,8190.0,8750.0,8190.0,8520.0,254346,224202743520.0,0.0023529411764706687,-0.002292407139627861,0.00464534831609853,-0.24999999999999975,9413.0,9836.5,0.9051312015297992,0.8661617445229502,17.889999389648438,,-1840.7239880210723,138.99789452871173,-0.029031268988854775,-0.04324949911942022,1.0,16299.0,798797.0,3.04
2023-08-18,8440.0,8680.0,8210.0,8560.0,288753,225255338560.0,0.0046948356807512415,-0.006091670957144357,0.010786506637895599,-0.24647887323943635,9296.0,9821.0,0.9208261617900172,0.8716016698910498,17.299999237060547,,-1840.7239880210723,138.99789452871173,-0.01725412199702936,-0.014285580707583012,-2.0,5046.0,804029.0,3.06
2023-08-21,8710.0,8880.0,8560.0,8700.0,253084,228939421200.0,0.016355140186915973,0.001716929058943828,0.014638211127972145,-0.23415492957746448,9163.0,9810.166666666666,0.949470697369857,0.8868350860501861,17.1299991607666,,-1840.7239880210723,138.99789452871173,0.030070066081966274,-0.003606551222987031,25161.0,-22157.0,782092.0,2.97
2023-08-22,8700.0,8960.0,8690.0,8720.0,275498,229465718720.0,0.0022988505747125743,0.0027662393459739754,-0.0004673887712614011,-0.23239436619718287,9064.0,9790.166666666666,0.9620476610767873,0.8906896375614989,16.969999313354492,,-1840.7239880210723,138.99789452871173,0.024957328994606343,-0.0030832996403186153,-8328.0,8295.0,789957.0,3.0
2023-08-23,8850.0,8850.0,8500.0,8570.0,232748,225518487320.0,-0.017201834862385357,-0.0040703690660103264,-0.01313146579637503,-0.24559859154929561,8989.0,9773.166666666666,0.9533874735788186,0.8768908064598646,15.979999542236328,,-1840.7239880210723,138.99789452871173,0.0010393565603357136,0.016471211514329842,-16673.0,-933.0,788922.0,3.0
2023-08-24,8720.0,8910.0,8570.0,8650.0,235002,227623677400.0,0.009334889148191472,0.012843716479993939,-0.0035088273318024665,-0.2385563380281688,8952.5,9750.5,0.9662105557106954,0.8871339931285576,17.200000762939453,,-1840.7239880210723,138.99789452871173,-0.017107681899438898,0.008317035866428846,91.0,46754.0,836216.0,3.18
2023-08-25,8400.0,8550.0,8250.0,8300.0,187200,218413470800.0,-0.040462427745664775,-0.0073059012806685475,-0.03315652646499623,-0.2693661971830984,8880.5,9725.5,0.9346320590056866,0.8534265590458074,15.680000305175781,,-1840.7239880210723,138.99789452871173,-0.049796819593173725,-0.03562599723646298,19127.0,-47121.0,790377.0,3.0
2023-08-28,8400.0,8520.0,8330.0,8360.0,113342,219992363360.0,0.0072289156626506035,0.009634248420563818,-0.0024053327579132144,-0.2640845070422534,8809.5,9702.0,0.9489755377717237,0.8616780045351474,15.079999923706055,,-1840.7239880210723,138.99789452871173,-0.03907068655471191,-0.05266954112234834,-489.0,20188.0,810499.0,3.08
2023-08-29,8340.0,8490.0,8330.0,8450.0,131115,222360702200.0,0.010765550239234534,0.0034402633874863753,0.007325286851748158,-0.25616197183098577,8752.0,9680.333333333334,0.9654936014625228,0.8729038256258392,14.449999809265137,,-1840.7239880210723,138.99789452871173,-0.028236572371161284,-0.04487686549933878,0.0,13785.0,823931.0,3.13
2023-08-30,8520.0,8750.0,8500.0,8650.0,229469,227623677400.0,0.023668639053254337,0.003549957254152636,0.0201186817991017,-0.23855633802816897,8711.0,9660.833333333334,0.9929973596601998,0.895367894419046,13.880000114440918,,-1840.7239880210723,138.99789452871173,0.025038635892936645,-0.01162671790386205,0.0,49927.0,873782.0,3.32
