source_application_number,family_id,family_type,country_code,application_country_code,publication_country_code,priority_country_code,family_application_number,family_application_date,family_publication_number,family_publication_date,family_registration_number,priority_number,pct_application_number,title,applicant,legal_status,_raw_keys,jurisdictions_inferred,is_overseas_family
1020220169291,91289583,,CN,CN,CN,,202311664138,20231206,118150569,20240607,,,202311664138,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020220169291,91289583,,JP,JP,JP,,2023203147,20231130,2024082253,20240619,,,2023203147,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020220169291,91289583,,US,US,US,,202318527829,20231204,2024192133,20240613,,,202318527829,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020220169291,91289583,,TW,TW,TW,,112147348,20231206,202436861,20240916,,,112147348,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020220169291,91289583,,TW,TW,TW,,112147348,20231206,I890224,20250711,,,112147348,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,UNKNOWN,N
1020210106506,85200020,,JP,JP,JP,,2024508483,20220623,7710768,20250722,,,2024508483,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210106506,85200020,,JP,JP,JP,,2024508483,20220623,2024534005,20240918,,,2024508483,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210106506,85200020,,US,US,US,,202218682040,20220623,2025125139,20250417,,,202218682040,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210106506,85200020,,KR,KR,WO,,2022008958,20220623,2023017998,20230216,,,2022008958,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020230130942,83639768,,CN,CN,CN,,202280005608,20220318,115989531,20230418,,,202280005608,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020230130942,83639768,,JP,JP,JP,,2023512708,20220318,2023538650,20230908,,,2023512708,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020230130942,83639768,,JP,JP,JP,,2023512708,20220318,7427845,20240205,,,2023512708,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020230130942,83639768,,KR,KR,KR,,20210048890,20210415,20220142623,20221024,,,20210048890,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020230130942,83639768,,KR,KR,KR,,20210048890,20210415,102586394,20231011,,,20210048890,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020230130942,83639768,,US,US,US,,202218042128,20220318,2024029235,20240125,,,202218042128,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020230130942,83639768,,US,US,US,,202218042128,20220318,12430749,20250930,,,202218042128,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020230130942,83639768,,KR,KR,WO,,2022003844,20220318,2022220422,20221020,,,2022003844,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
1020210048890,83639768,,CN,CN,CN,,202280005608,20220318,115989531,20230418,,,202280005608,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,CN,Y
1020210048890,83639768,,JP,JP,JP,,2023512708,20220318,2023538650,20230908,,,2023512708,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210048890,83639768,,JP,JP,JP,,2023512708,20220318,7427845,20240205,,,2023512708,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,JP,Y
1020210048890,83639768,,KR,KR,KR,,20230130942,20230927,20230142686,20231011,,,20230130942,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020210048890,83639768,,KR,KR,KR,,20230130942,20230927,102705809,20240912,,,20230130942,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR,N
1020210048890,83639768,,US,US,US,,202218042128,20220318,2024029235,20240125,,,202218042128,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210048890,83639768,,US,US,US,,202218042128,20220318,12430749,20250930,,,202218042128,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,US,Y
1020210048890,83639768,,KR,KR,WO,,2022003844,20220318,2022220422,20221020,,,2022003844,,,,applicationCountryCode|applicationDate|applicationKindCode|applicationNumber|docdbFamilyID|publicationCountryCode|publicationDate|publicationKindCode|publicationNumber,KR|WO,Y
