record_key,title,applicant,application_no,publication_no,registration_no,status,application_year,publication_year,registration_year,ipc_codes,cpc_codes,tech_keyword_hits,applicant_matched,is_registered,is_expired_or_dead,patent_rank_score,source_file,source_row
1020150044514|1016523550000|광학적 웨이퍼 검사 장치|(주)넥스틴,광학적 웨이퍼 검사 장치,(주)넥스틴,1020150044514,,1016523550000,등록,2015,2016,2016,H10P,,반도체; 웨이퍼,True,True,False,45.5,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,22
1020250018174||기판 처리 장치 및 방법|삼성전자주식회사|(주)넥스틴,기판 처리 장치 및 방법,삼성전자주식회사|(주)넥스틴,1020250018174,1020260062780,,공개,2025,2026,,H10P; H05F,,공정; 기판,True,False,False,45.0,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,4
1020130039195|1013794480000|다중 조명 장치를 이용한 웨이퍼 영상 검사 장치|(주)넥스틴,다중 조명 장치를 이용한 웨이퍼 영상 검사 장치,(주)넥스틴,1020130039195,,1013794480000,등록,2013,2014,2014,H10P; G01N,,웨이퍼,True,True,False,44.0,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,15
1020140121978|1022093870000|원장 검사 방법 및 이를 이용한 원장 검사 장치|삼성디스플레이 주식회사|(주)넥스틴,원장 검사 방법 및 이를 이용한 원장 검사 장치,삼성디스플레이 주식회사|(주)넥스틴,1020140121978,1020160032327,1022093870000,등록,2014,2016,2021,H10K; G01R,,테스트,True,True,False,44.0,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,27
1020140122626|1015451860000|사전 정의된 목표 영상을 이용한 웨이퍼 패턴 결함 위치 보정 방법|(주)넥스틴,사전 정의된 목표 영상을 이용한 웨이퍼 패턴 결함 위치 보정 방법,(주)넥스틴,1020140122626,,1015451860000,등록,2014,2015,2015,H10P,,웨이퍼,True,True,False,42.5,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,18
1020150102875|1016476880000|마스크 내 다이 크기 및 개수 자동 획득 방법|(주)넥스틴,마스크 내 다이 크기 및 개수 자동 획득 방법,(주)넥스틴,1020150102875,,1016476880000,등록,2015,2016,2016,H10P,,웨이퍼,True,True,False,42.5,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,20
1020150044515|1016523560000|광학적 웨이퍼 검사 장치|(주)넥스틴,광학적 웨이퍼 검사 장치,(주)넥스틴,1020150044515,,1016523560000,등록,2015,2016,2016,H10P,,웨이퍼,True,True,False,42.5,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,21
1020130135773|1014713910000|유기발광다이오드 표시장치 검사방법 및 검사장치|(주)넥스틴,유기발광다이오드 표시장치 검사방법 및 검사장치,(주)넥스틴,1020130135773,,1014713910000,등록,2013,2014,2014,G01R; H10K; H01L,,,True,True,False,42.5,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,28
1020240031979||반도체의 결함 검사를 위한 레시피 생성 방법|(주)넥스틴,반도체의 결함 검사를 위한 레시피 생성 방법,(주)넥스틴,1020240031979,1020250135522,,공개,2024,2025,,G01N; H10P,,반도체,True,False,False,42.0,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,10
1020240123135||웨이퍼 검사 장치 및 방법|(주)넥스틴,웨이퍼 검사 장치 및 방법,(주)넥스틴,1020240123135,1020260037356,,공개,2024,2026,,G01N; H10P,,웨이퍼,True,False,False,42.0,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,11
1020240067897||기판에 트랩된 전하를 제거하는 방법 및 장치|(주)넥스틴,기판에 트랩된 전하를 제거하는 방법 및 장치,(주)넥스틴,1020240067897,1020250168887,,거절,2024,2025,,H05F; H01T,,기판,True,False,True,37.0,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,1
1020240067898||기판에 트랩된 전하를 제거하는 장치 및 방법|(주)넥스틴,기판에 트랩된 전하를 제거하는 장치 및 방법,(주)넥스틴,1020240067898,1020250168888,,거절,2024,2025,,H05F; H01T,,기판,True,False,True,37.0,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,2
1020150188174||기판 상의 패턴 이미지 검출 방법 및 이를 이용한 기판 검사방법|(주)넥스틴,기판 상의 패턴 이미지 검출 방법 및 이를 이용한 기판 검사방법,(주)넥스틴,1020150188174,1020170078902,,거절,2015,2017,,G01M; H04N; H10P,,공정; 기판; 웨이퍼,True,False,True,36.5,data\반도체\넥스틴\tech\source\nextin_kipris_plus_bibliographic_raw.csv,26
