year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,1023913370455.0,,152220791940.0,829946537157.0,177761363486.0,652185173671.0,438576236890.0,173146367164.0,,62291035070,131901304526,69610269456,2846957002.0,23.340118433417345,,253.29797215704292,27.256271786342868,,
2022,1090867446512.0,,167672934020.0,934907217558.0,135667905528.0,799239312030.0,458877300878.0,127596015859.0,,94883704796,190815190274,95931485478,4435856829.0,20.979064905369206,,359.632938214217,16.974628685795626,,6.5390371870275965
2023,844029122465.0,133488376256.0,130955384417.0,995442871278.0,76620708886.0,918822162392.0,345056035617.0,71113528112.0,,129386933717,221045860074,91658926357,3588248122.0,14.252527831509804,15.815612601866762,485.2185579564485,8.339014014042803,37.20154563380553,-22.627710161876635
2024,863356156458.0,167948756594.0,119611878137.0,1168214133834.0,130878284640.0,1037335849194.0,521491176326.0,123720340559.0,,95501812163,262345359082,166843546919,859836913.0,11.530680081088232,19.453009669036888,421.5080349518681,12.616770618858991,195.32629275942705,2.2898539254848416
