application_number,application_no,open_number,publication_no,register_number,registration_no,register_status,final_disposal,legal_status,invention_title,title,right_holder,applicant,inventor,application_date,application_year,open_date,publication_date,register_date,registration_date,ipc_number,ipc,cpc_number,cpc,abstract,claim_text,claims,url,drawing,is_registered,is_alive_estimated,has_negative_disposal_estimated,tech_keyword_match_count,source_file,source_sheet,source_row
1020210080048,1020210080048,1020210157893,1020210157893,1029387550000,1029387550000,등록,등록,등록,"병렬 소켓 작동과 함께 능동형 열 인터포저(ATI) 또는 수동형 인터포저를 사용하는 테스트 장치, 및 통합 테스트 셀을 구성하는 방법","병렬 소켓 작동과 함께 능동형 열 인터포저(ATI) 또는 수동형 인터포저를 사용하는 테스트 장치, 및 통합 테스트 셀을 구성하는 방법",어드반테스트 테스트 솔루션스 인코포레이티드,어드반테스트 테스트 솔루션스 인코포레이티드,,20210621,2021,20211229,20211229,20260310,20260310,G01R 31/28,G01R 31/28,,,"테스트 장치는 복수의 소켓 인터페이스 보드를 포함하는 테스트 인터페이스 보드를 포함하며, 각각의 소켓 인터페이스 보드는, a) DUT를 유지하기 위한 개방형 소켓과, b) 열적 특성을 포함하고 DUT와 열 접촉하도록 작동 가능한 개별 능동형 열 인터포저와, c) 개별 능동형 열 인터포저를 수용하도록 작동 가능한 상부구조물과, d) 개별 능동형 열 인터포저를 DUT와 접촉시키기 위한 접촉력을 제공하도록 작동 가능한 작동 메커니즘을 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93eab15b37693175f96c6d3dac95beddeb7c99a7e9709c1927f4a1266f4ebc10d7604bb219fe02dd2fb905ef6564d77d90613153aeb2a25953,True,True,False,2,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,1
1020220142573,1020220142573,1020230065902,1020230065902,1029387630000,1029387630000,등록,등록,등록,고 전류 디바이스 테스트 장치 및 시스템,고 전류 디바이스 테스트 장치 및 시스템,어드반테스트 테스트 솔루션스 인코포레이티드,어드반테스트 테스트 솔루션스 인코포레이티드,,20221031,2022,20230512,20230512,20260310,20260310,G01R 31/28|G01R 1/04|G01R 1/073|G01R 31/01,G01R 31/28|G01R 1/04|G01R 1/073|G01R 31/01,,,"본 발명의 실시예는 패드 및 핀이 타거나 손상되는 것을 실질적으로 완화 또는 방지하는 ATI 기반 열 관리를 사용하여 고 전력에서의 자동화 디바이스 테스트를 수행하기 위한 시스템 및 방법을 제공한다. 이로써, 테스트 장비의 수명이 향상되고 테스트 장비의 예상 가동 중지 시간이 크게 감소하는 동시에 운영 비용도 절감된다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93eab15b37693175f9cc06a3a155ceeba0a693d236b16f0585225b9c8676ee768c05ef58cf20541321281553a82ca26c3c6d480644ba2ed64e,True,True,False,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,2
1020257006092,1020257006092,1020250044709,1020250044709,,,공개,공개,공개,테스트 중인 디바이스 소켓에서 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체,테스트 중인 디바이스 소켓에서 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체,주식회사 아도반테스토,주식회사 아도반테스토,,20230413,2023,20250401,20250401,,,G01R 31/302|G01R 31/28|G01R 29/08|G01R 1/04|G01R 29/10|H04B 17/12|H04B 17/21|H01Q 1/22,G01R 31/302|G01R 31/28|G01R 29/08|G01R 1/04|G01R 29/10|H04B 17/12|H04B 17/21|H01Q 1/22,,,"본 발명은 테스트 중인 각진 디바이스의 무선 테스트를 위한 테스트 배열체에 관한 것으로, 상기 테스트 배열체는 캐리어 구조를 포함하고, 테스트 배열체는 캐리어 구조에 결합된 테스트 중인 디바이스 소켓을 포함하고, 테스트 중인 디바이스 소켓은 테스트 중인 각진 디바이스의 내부 표면 또는 테스트 중인 각진 디바이스의 내부 표면에 배열된 커넥터와 전기적 접촉을 설정하도록 구성된다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9382897c2e23e1008c17d085dc3a77d40a82ca303b3de29b8294cb43476b326b27661004dfd3dd4473bbe2b2e7f1f523244dc804d921cbaf17,False,False,False,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,3
1020257006091,1020257006091,1020250044341,1020250044341,,,공개,공개,공개,개구부가 있는 캐리어 구조를 사용하여 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체,개구부가 있는 캐리어 구조를 사용하여 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체,주식회사 아도반테스토,주식회사 아도반테스토,,20230413,2023,20250331,20250331,,,G01R 31/302|G01R 31/28|G01R 29/08|G01R 1/04|G01R 29/10|H04B 17/12|H04B 17/21|H01Q 1/22,G01R 31/302|G01R 31/28|G01R 29/08|G01R 1/04|G01R 29/10|H04B 17/12|H04B 17/21|H01Q 1/22,,,"본 발명은 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체에 관한 것으로, 테스트 배열체는 캐리어 구조와 캐리어 구조에 결합된 테스트 중인 디바이스 소켓을 포함한다. 테스트 중인 디바이스 소켓은 테스트 중인 각진 디바이스의 내부 표면 또는 테스트 중인 각진 디바이스의 내부 표면에 배치된 커넥터와 전기적 접촉을 설정하도록 구성된다. 캐리어 구조는 테스트 중인 디바이스의 소켓으로부터 멀어지는 방향으로, 테스트 중인 각진 디바이스의 제 1 외부 표면의 외부 표면 수직 방향으로 확장되는 개구부를 포함한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c93a06d687861d51fe6a63eb950c91f1c1ae2e62169118b237874ab73ac1fc69bbbdb1fb2eb683349884964dc6d9cfb79473500da6af5a35b86,False,False,False,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,4
1020257006089,1020257006089,1020250044889,1020250044889,,,공개,공개,공개,캐리어 구조 표면에 대해 기울어진 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체,캐리어 구조 표면에 대해 기울어진 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체,주식회사 아도반테스토,주식회사 아도반테스토,,20230413,2023,20250401,20250401,,,G01R 31/302|G01R 31/28|G01R 29/08|G01R 1/04|G01R 29/10|H04B 17/12|H01Q 1/22,G01R 31/302|G01R 31/28|G01R 29/08|G01R 1/04|G01R 29/10|H04B 17/12|H01Q 1/22,,,"본 발명은 테스트 중인 각진 디바이스를 무선으로 테스트하기 위한 테스트 배열체에 관한 것으로, 테스트 배열체는 캐리어 구조를 포함한다. 테스트 배열체는 캐리어 구조에 결합된 테스트 중인 디바이스 소켓을 포함하고, 테스트 중인 디바이스 소켓은 테스트 중인 각진 디바이스의 내부 표면 또는 테스트 중인 각진 디바이스의 내부 표면에 배열된 커넥터와 전기적 접촉을 설정하도록 구성된다. 테스트 중인 디바이스 소켓은, 테스트 중인 각진 디바이스의 제 1 외부 표면이 캐리어 구조의 표면에 대해 적어도 15도 기울어지도록 테스트 중인 각진 디바이스를 위치 설정하도록 구성된다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=6c650beb4cee9ce4122b704b88878c9382897c2e23e1008c17d085dc3a77d40a82ca303b3de29b8294cb43476b326b2770df5d256c6ba7c3ae06e44b6270b70f5ae8c9ea0f40e442,False,False,False,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,5
1020077003155,1020077003155,1020070062501,1020070062501,1009103550000,1009103550000,소멸,소멸,소멸,전자 부품 시험 장치,전자 부품 시험 장치,주식회사 아도반테스토,주식회사 아도반테스토,,20050725,2005,20070615,20070615,20090727,20090727,G01R 31/26|H10P 74/00,G01R 31/26|H10P 74/00,,,"복수의 테스트 유닛(520)과, 복수의 피시험 전자 부품이 테스트 유닛으로 반입되기 전에 커스터머 트레이(4C)로부터 테스트 트레이(4T)로 옮겨 싣는 반입 이재 유닛(510)과, 복수의 피시험 전자 부품의 테스트 결과에 따라 테스트 트레이로부터 커스터머 트레이로 분류하면서 옮겨 싣는 분류 이재 유닛(530)을 갖고, 반입 이재 유닛은 복수의 테스트 유닛의 적어도 최전단에 설치되는 동시에, 분류 이재 테스트 트레이는 복수의 테스트 유닛의 적어도 최후단에 설치되고, 테스트 트레이는 복수의 테스트 유닛의 최전단으로부터 최후단까지 피시험 전자 부품을 탑재한 상태에서 순차 반송되고, 최후단의 테스트 유닛으로부터 최전단의 테스트 유닛까지 되돌린다. 전자 부품 시험 장치",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd035bfb5ff666db4c9c97d3df0729e2cdc8f0c90a8708d80cb1fb0e0ee3e9977d0336d4f2e635a0ecb8,True,False,True,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,6
1019990017995,1019990017995,1019990088392,1019990088392,1003837280000,1003837280000,소멸,소멸,소멸,반도체 디바이스 시험 장치 및 그 캘리브레이션 방법,반도체 디바이스 시험 장치 및 그 캘리브레이션 방법,주식회사 아도반테스토,주식회사 아도반테스토,,19990519,1999,19991227,19991227,20030429,20030429,G01R 31/3183|G01R 31/26|H10P 74/00,G01R 31/3183|G01R 31/26|H10P 74/00,,,"본 발명은 반도체 디바이스로 시험 신호를 부여할 수 있는 제1 단자를 가지는 소켓과 시험 신호를 제1 단자로 출력하는 드라이버를 가지는 반도체 시험 장치에서의 시험 신호의 출력 타이밍을 캘리브레이션(calibration)하는 것을 목적으로 한다. 반도체 디바이스(20)의 단자 배열과 동일한 단자 배열을 가지는 시험용 보드(10)를 소켓(50)에 장착하는 단계와, 드라이버(76)로 시험 신호를 생성하는 생성 단계와, 시험용 보드(10)에 도달한 시험 신호를 검출하는 검출 단계와, 검출 단계에서 검출한 시험 신호에 따라 시험 신호의 출력 타이밍을 설정하는 설정 단계를 구비하였다. 시험용 보드(10)에서의 제1 단자(12)에 접촉하는 접촉 단자가 반도체 디바이스(20)에서의 제1 단자(12)에 접촉하는 접촉 단자와 동일한 입력 임피던스(impedance)를 가지는 것이 바람직하다. 반도체 디바이스, 시험 장치, 시험 방법, 캘리브레이션, 프로브",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd035bfb5ff666db4c9c12c88b449407c1586f2b0fe352696aa59243a44da89886e1ead85a5692130378,True,False,True,2,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,7
1020117001764,1020117001764,1020110022700,1020110022700,1012225040000,1012225040000,등록,등록,등록,테스트부유니트 및 테스트헤드,테스트부유니트 및 테스트헤드,주식회사 아도반테스토,주식회사 아도반테스토,,20080926,2008,20110307,20110307,20130109,20130109,G01R 31/26|H10P 74/00,G01R 31/26|H10P 74/00,,,"공구를 사용하지 않고 탈착 가능한 핸들(6)을 가지는 테스트부유니트(7)로서, 핸들(6)은, 베이스플레이트(61)와, 베이스플레이트(61)의 양단부에 설치된 2 개의 블라켓(62)과, 양 브라켓(62)의 사이를 가로지른 핸들바(63)와, 베이스플레이트(61)에 설치된 2개의 가이드샤프트(64) 및 2 개의 인덱스플런저(65)를 구비하고 있다. 한편, 테스트부유니트본체(5)에는 퍼포먼스보드(51)와, 퍼포먼스보드(51)의 평면방향으로 연장되어 있는 2개의 가이드홀(53)과, 퍼포먼스보드(51)의 두께 방향으로 연장되어 있는 2개의 플런저홀(54)이 형성되어 있다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd03bf8e5ba4e1dbf72659b01ec144bef06630c4bcd3cf10b2238be3251b4cf8a357407c3cb6f6cf9aa024c2f36f4373b711112f5ef583f555e6e8b14d210bdd4c4b,True,True,False,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,8
1019970059141,1019970059141,1019980079453,1019980079453,1002818460000,1002818460000,소멸,소멸,소멸,하전입자빔노광방법및그노광장치,하전입자빔노광방법및그노광장치,후지쯔 가부시끼가이샤|주식회사 아도반테스토,후지쯔 가부시끼가이샤|주식회사 아도반테스토,,19971111,1997,19981125,19981125,20001121,20001121,H10P 76/00,H10P 76/00,,,"본 발명은 가변속 스캔 노광방법에 있어서, 노광불량을 피하면서 최단의 노광시간으로 노광할 수 있는 노광방법 및 그 노광장치를 제공함을 과제로 한다. 본 발명은 시료(36)를 이동시키면서 그 시료에 하전입자 빔을 조사하여 노광패턴의 영역을 노광하는 하전입자 빔 노광방법에 있어서, 노광패턴의 데이터와 노광위치의 데이터를 적어도 갖는 패턴 데이터(53)로 생성되며, 적어도 노광패턴의 소밀정보를 갖는 2차 데이터(54)에 따라 시료의 이동방향의 속도분포를 갖는 속도 데이터(56)를 생성하는 공정과, 그 구해진 속도 데이터(56)에 따라 시료(36)를 가변속도로 이동시키면서, 패턴 데이터(53)에 따라 시료상에 하전입자 빔을 조사하는 공정을 갖는 것을 특징으로 한다.",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd035bfb5ff666db4c9c93fedfa9c20efe97fecfca68043b2cac7854b52867b081b6d35af727312c8613,True,False,True,0,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,9
1020057015017,1020057015017,1020050099626,1020050099626,,,거절,거절,거절,집적 회로의 시험 방법 및 그 장치,집적 회로의 시험 방법 및 그 장치,주식회사 아도반테스토,주식회사 아도반테스토,,20040216,2004,20051014,20051014,,,G01R 31/26|H10P 74/00,G01R 31/26|H10P 74/00,,,"자동화된 시험 장비(ATE)와 같은 반도체 시험 시스템을 위한 분산형 운영 체계가 개시된다. 상기 운영 체계는, 시스템 제어기에 의하여 하나 또는 그 이상의 사이트 제어기의 제어를 가능하게 하기 위한 호스트 운영 체계를 포함한다. 각각이 사이트 제어기와 관련된 하나 또는 그 이상의 지역 운영 체계는 관련된 사이트 제어기에 의하여 하나 또는 그 이상의 시험 모듈의 제어를 가능하게 한다. 각 시험 모듈은 시험 사이트에서 대응되는 피시험 장치에 대하여 시험을 수행한다. 피시험 장치, 반도체, 운영 체계",,,,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=452306798ef1fd035bfb5ff666db4c9ce5214e757d798a123899e11be776742118d6280a813ccd807272efd359130c20,False,False,True,1,http://plus.kipris.or.kr/openapi/rest/patUtiModInfoSearchSevice/applicantNameSearchInfo,KIPRIS_PLUS_BIBLIOGRAPHIC,10
