fiscal_year,revenue,operating_profit,net_income,total_assets,total_liabilities,equity,cash_and_equivalents,operating_cash_flow,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account,ebit,ebitda,source
2021,324575857261.0,73911986136.0,63193771953.0,382891842028.0,72151255240.0,310740586788.0,30008118913.0,72457608239.0,14713619411.0,57743988828.0,-66066025501.0,149,수익(매출액),영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,73911986136.0,,valuation_intake_normalized_or_dart
2022,310632917779.0,53640954367.0,42595162228.0,434013808798.0,87311770380.0,346702038418.0,45886183005.0,38949017461.0,7431321191.0,31517696270.0,-12203339671.0,149,수익(매출액),영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,53640954367.0,,valuation_intake_normalized_or_dart
2023,276533350776.0,24325728964.0,25397015593.0,436989837327.0,68514428187.0,368475409140.0,43582951058.0,47693888794.0,11767134802.0,35926753992.0,-43146128894.0,153,수익(매출액),영업이익,당기순이익,자산총계,부채총계,자본총계,영업활동현금흐름,유형자산의 취득,현금및현금성자산,24325728964.0,,valuation_intake_normalized_or_dart
2024,338067812312.0,61177012897.0,65440277257.0,539499743575.0,103757408575.0,435742335000.0,29907390340.0,61502669541.0,226345200.0,61276324341.0,-75827511736.0,158,수익(매출액),영업이익,당기순이익(손실),자산총계,부채총계,자본총계,영업활동현금흐름,기타무형자산의 취득,현금및현금성자산,61177012897.0,,valuation_intake_normalized_or_dart
