source,company,company_dir,stock_code,fetched_at_kst,pbr_naver,eps_naver,per_naver,bps_naver,available_metric_count,available_metrics,latest_close_auto,shares_outstanding_auto,market_cap_auto,enterprise_value_auto,eps_auto,bps_auto,pbr_auto,psr_auto,ev_sales_auto,fcf_yield_auto,sales_yield_auto,per_naver_source,pbr_naver_source,eps_naver_source,bps_naver_source,snapshot_status_kr,derivation_note_kr
naver_finance_item_main,리가켐바이오,ligachem,141080,2026-05-25,11.3,-2029.0,2.0,0.0,15,"['pbr_naver', 'eps_naver', 'per_naver', 'bps_naver', 'latest_close_auto', 'shares_outstanding_auto', 'market_cap_auto', 'enterprise_value_auto', 'eps_auto', 'bps_auto', 'pbr_auto', 'psr_auto', 'ev_sales_auto', 'fcf_yield_auto', 'sales_yield_auto']",157400.0,36610338.0,5762467201200.0,5824511812116.0,-2500.718270096277,14780.533063338558,10.649142309380771,40.70888203291637,41.14719545985122,-0.022130163364651134,0.02456466378004241,Naver Finance live display,Naver Finance live display,Naver Finance live display,Naver Finance live display,실시간/보조 산출 혼합 확보,Naver 원천값이 없으면 DART 재무제표와 Valuation 주가/발행주식 수로 PER/PBR/EPS/BPS/PSR 등을 자동 산출합니다.
