year,sales,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,rnd,capex,ocf,fcf,interest_expense,roe,operating_margin,current_ratio_%,debt_ratio,interest_coverage,sales_growth
2021,136412498512.0,8077364494.0,7031402158.0,207258706858.0,100981979393.0,106276727465.0,89544157443.0,41944684703.0,,14155898925,12735076148,-1420822777,1616319202.0,6.616125962587288,5.9212789019398,213.48153664055448,95.01796094187817,4.997382004745867,
2022,150404311782.0,9180253639.0,45897422695.0,310172455065.0,140502519150.0,169669935915.0,119729294352.0,101987544373.0,,22242186064,-7325826839,-29568012903,1794748654.0,27.0510049099054,6.1037170611877825,117.39599682301687,82.80931939550442,5.11506367119415,10.256987755978365
2023,191094718185.0,16777001456.0,62638246233.0,374790992226.0,128593931575.0,246197060651.0,162366894669.0,66418108694.0,1056119038.0,3240696868,7828911005,4588214137,3217144653.0,25.442320906419635,8.779416624041946,244.4617858919366,52.23211488998647,5.214873207630058,27.054015886178682
2024,186615513099.0,4874251656.0,-38559807022.0,377882056447.0,176140255487.0,201741800960.0,139782155852.0,112426732340.0,1056119038.0,22471198345,5747822808,-16723375537,885107725.0,-19.113444431699794,2.611922007477587,124.33177852156368,87.30974674005408,5.50695866539861,-2.3439711618107872
