application_number,open_number,register_number,register_status,final_disposal,invention_title,right_holder
1020220143433,1020240061740,1029523410000,등록,등록,"리튬 이차 전지용 음극 활물질, 이의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020240128237,1020260042801,,공개,공개,"바인더용 폴리아미드 중합체, 이를 포함하는 슬러리, 전극, 분리막 및 이차전지",주식회사 한솔케미칼
1020220162834,1020240079688,1029524400000,등록,등록,"리튬 이차 전지용 음극 활물질, 이의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020220112552,1020240033824,,공개,공개,코어-쉘 구조를 갖는 고체전해질 및 이의 제조방법,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼
1020220163040,1020240079774,1029525610000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020250109553,1020260050939,,공개,공개,"바인더용 폴리아미드 중합체, 이를 포함하는 슬러리, 전극, 분리막 및 이차전지",주식회사 한솔케미칼
1020100034866,1020110115387,1011610140000,등록,등록,"(메타)아크릴 변성 우레탄 수지, 이를 포함하는 광경화성 변색 수지 조성물, 및 이 수지 조성물을 이용해 절연처리된 전자부품",주식회사 한솔케미칼
1020100034865,1020110115386,1012577530000,등록,등록,"광경화성 변색 수지 조성물, 이를 이용해 절연처리된 전자부품 및 그의 제조방법",주식회사 한솔케미칼
1020240130547,1020260044441,,공개,공개,"양자점 분산액, 이를 포함하는 양자점 잉크 조성물, 경화막, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼
1020230045915,1020240150071,,공개,공개,구형의 고체전해질의 제조방법,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼
1020240119506,1020260033902,1029450260000,등록,등록,"양자점 잉크 조성물, 이의 제조방법, 이를 포함하는 경화막, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼
1020220137966,1020240057600,,거절,거절,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020220155336,1020240073473,1029327860000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020240144665,,1029322180000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020220146033,1020240064246,1029327840000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020250032633,,1029327850000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020220126382,1020240047128,1029322160000,등록,등록,"리튬 전지용 음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020240110246,1020260026609,,공개,공개,공중합체와 이를 이용하여 제조한 분산액과 상기 분산액을 이용하여 제조한 이차전지용 양극 및 상기 양극을 포함하는 이차전지,주식회사 한솔케미칼
1020230146460,1020250063917,,공개,공개,탄소 나노튜브 분산액과 이를 이용하여 제조한 이차전지용 양극 및 상기 양극을 포함하는 이차전지,주식회사 한솔케미칼
1020210128262,1020230045423,1026846360000,등록,등록,"무용매형 양자점 조성물, 그 제조방법, 및 이를 포함하는 경화막, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼|삼성디스플레이 주식회사
1020230051305,1020240154855,,공개,공개,리사이클링을 통한 고강도 탄소섬유 습식부직포의 제조 방법,주식회사 한솔케미칼
1020250030414,,1029205170000,등록,등록,"양자점 분산액, 이를 포함하는 양자점 잉크 조성물, 경화막, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼
1020230156397,1020250070317,,공개,공개,"폴리아미드 중합체를 포함하는 바인더, 이 바인더를 포함하는 이차전지용 양극 및 이 양극을 포함하는 이차전지",주식회사 한솔케미칼
1020200104587,1020210022505,1024868020000,등록,등록,"이온 전도성 고분자, 이를 포함하는 리튬이차전지용 전극 및 리튬이차전지",삼성에스디아이 주식회사|주식회사 한솔케미칼
1020100086653,1020120024052,1012229920000,등록,등록,보호용 수지를 가지는 액정 표시 장치의 제조 방법,엘지디스플레이 주식회사|주식회사 케이씨씨|주식회사 한솔케미칼
1020240072183,1020250173139,,공개,공개,코팅 품질이 우수한 리튬이차전지용 복합 양극 활물질 및 이의 제조방법,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼
1020230142897,1020250059029,,공개,공개,"공중합체, 상기 공중합체를 포함하는 점도 저감제 및 양극 슬러리 조성물, 상기 양극 슬러리 조성물을 포함하는 양극, 및 상기 양극을 포함하는 이차전지",주식회사 한솔케미칼
1020240042379,1020250145235,1028781900000,등록,등록,"재생 양자점 잉크 조성물의 제조방법, 이에 의해 제조된 재생 양자점 잉크 조성물, 이를 포함하는 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼|삼성디스플레이 주식회사
1020220009879,1020230113970,,거절,거절,폴리아마이드이미드 바니쉬 제조방법 및 이로부터 얻어진 필름,주식회사 한솔케미칼
1020100134946,1020120072986,1012160680000,등록,등록,금속 산화물 또는 금속-규소 산화물 박막 증착용 유기 금속 전구체 및 이를 이용한 박막 증착 방법,주식회사 한솔케미칼
1020220147607,1020240066611,1028538230000,등록,등록,"폴리아미드 중합체를 포함하는 바인더, 이 바인더를 포함하는 이차전지용 양극 및 이 양극을 포함하는 이차전지",주식회사 한솔케미칼
1020190097268,1020210017657,1022989790000,등록,등록,황화물계 고체 전해질 제조 방법 및 이로부터 제조된 황화물계 고체 전해질,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼
1020100034864,1020110115385,1011862650000,등록,등록,광경화성 조성물의 광경화시에 경화 전후 색상의 변화를 통해 광경화성 조성물의 품질을 측정하는 방법,주식회사 한솔케미칼
1020230143124,1020250059600,,공개,공개,광 경화성 조성물 및 표시 장치의 제조 방법,삼성디스플레이 주식회사|주식회사 한솔케미칼
1020230077590,1020240176659,,공개,공개,입자간 결합력이 강화된 황화물계 고체전해질 및 이의 제조방법,현대자동차주식회사|기아 주식회사|주식회사 한솔케미칼
1020240075525,,1027246760000,등록,등록,"공중합체를 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",주식회사 한솔케미칼
1020210082927,1020230000615,1026882880000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020210100882,1020230018871,1025735950000,등록,등록,폴리아마이드이미드 바니쉬 제조방법 및 이로부터 얻어진 필름,주식회사 한솔케미칼
1020210001692,1020220099448,1025785290000,등록,등록,"양자점 조성물, 이를 포함하는 컬러필터 및 화상표시장치",주식회사 한솔케미칼|삼성디스플레이 주식회사
1020010031150,1020020092502,,취하,취하,에피클로로히드린의 비대칭 고리열림 반응에 의한 키랄화합물 제조방법,주식회사 한솔케미칼|에이치엘비제약 주식회사
1020100035870,1020110116451,,취하,취하,"(메타)아크릴 변성 우레탄 수지, 이를 포함하는 광경화성 변색 수지 조성물 및 광경화성 조성물의 광경화시에 경화 전후 색상의 변화를 통해 광경화성 조성물의 품질을 측정하는 방법",주식회사 한솔케미칼
1020220134003,1020240053901,,거절,거절,안정적인 돔 형성 및 유지가 가능한 경화성 실리콘 조성물 및 그 경화물,주식회사 한솔케미칼
1020190159336,,1022561430000,등록,등록,고분자량의 수분산성 음이온 고분자 분산액 및 그 제조방법,주식회사 한솔케미칼
1020220044461,,1025355270000,등록,등록,"공중합체를 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극, 상기 음극을 포함하는 이차전지, 및 상기 공중합체의 중합방법",주식회사 한솔케미칼
1020220108872,,1025382860000,등록,등록,"바인더 조성물, 상기 바인더 조성물 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",주식회사 한솔케미칼
1020120025377,1020130043557,1014047140000,등록,등록,단차피복성이 우수한 루테늄 화합물 및 이를 이용하여 증착시킨 박막,주식회사 한솔케미칼
1020210051840,1020220145134,1025283490000,등록,등록,이중 경화형 수지 조성물 및 이를 이용한 디스플레이용 접착제,주식회사 한솔케미칼
1020120127606,1020140060816,1015212270000,등록,등록,오가노메탈 폴리실록산 및 이의 제조방법,주식회사 한솔케미칼
1020240010091,1020250115093,,공개,공개,UV 경화 가능한 양극 무지부 절연 코팅 실리콘 수지 조성물 및 그 경화물,주식회사 한솔케미칼
1020240006506,1020250111860,,공개,공개,폐리튬 이차전지로부터 유가금속을 용매 추출 공정에서 선택성을 높여 고효율로 회수하는 방법,주식회사 한솔케미칼
1020220020310,,1025350320000,등록,등록,"공중합체를 포함하는 분산제, 상기 분산제를 포함하는 이차전지용 양극 및 상기 양극을 포함하는 이차전지",주식회사 한솔케미칼
1020140083074,1020160004586,1016131490000,등록,등록,"열경화성 수지 조성물, 이로부터 제조된 광반도체 장치 탑재용 광반사판 및 광반도체 장치",주식회사 한솔케미칼
1020080065145,1020100004795,1009652700000,등록,등록,새로운 전자 주개 리간드를 가지는 갈륨 착화합물 및 이의제조방법,주식회사 한솔케미칼
1020220127868,,1025382850000,등록,등록,"공중합체 조성물을 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",주식회사 한솔케미칼
1020180165373,,1021233310000,등록,등록,"코발트 전구체, 이의 제조방법 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼
1020230045555,1020240149682,,공개,공개,"양자점 조성물, 그 제조방법, 그의 경화물, 및 이를 포함하는 표시장치",삼성전자주식회사|주식회사 한솔케미칼
1020250058884,1020250071218,,공개,공개,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020240125817,1020260039853,,공개,공개,"공중합체 입자, 이를 포함하는 바인더 조성물, 슬러리, 전극, 및 상기 전극을 포함하는 이차전지",주식회사 한솔케미칼
1020240073014,1020250173750,,공개,공개,2종의 실리콘 전구체 화합물을 이용하여 박막을 형성하는 방법,에스케이하이닉스 주식회사|주식회사 한솔케미칼
1020250001298,1020260041579,,공개,공개,"신규 화합물, 이의 제조방법, 이를 포함하는 전구체 화합물 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼
1020220159267,1020240077121,,거절,거절,"리튬 이차 전지용 음극 활물질, 이의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020240122161,1020260036705,,공개,공개,"프리프레그, 이를 포함하는 무기 섬유 복합 재료, 및 무기 섬유 복합 재료의 제조방법",주식회사 한솔케미칼
1020240123121,1020260037345,,공개,공개,습식부직포를 포함하는 복합재 및 이의 제조방법,주식회사 한솔케미칼
1020220120761,1020240041584,1029343760000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020240043424,1020250145956,,공개,공개,무용매형 양자점 잉크 및 이의 제조 방법,주식회사 한솔케미칼
1020210092992,1020230012315,1029327870000,등록,등록,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020240067230,1020250167914,,공개,공개,"중합체 조성물을 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",주식회사 한솔케미칼
1020230089547,1020250009675,1029311540000,등록,등록,천연 첨가제를 포함하는 과산화수소 살균 소독제,주식회사 한솔케미칼
1020220151289,1020240070004,1029302600000,등록,등록,"공중합체를 포함하는 분산제, 상기 분산제를 포함하는 이차전지용 양극, 및 상기 양극을 포함하는 이차전지",주식회사 한솔케미칼
1020220001302,1020230105820,1026022790000,등록,등록,비납계 페로브스카이트 입자의 제조방법,주식회사 한솔케미칼
1020210114740,1020230032192,1026846370000,등록,등록,"Out-gas의 배출이 감소된 양자점의 개질방법, 그 양자점, 및 이를 포함하는 조성물, 경화막, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼|삼성디스플레이 주식회사
1020210104174,,1023677050000,등록,등록,"무용매형 양자점 조성물, 그 제조방법, 및 이를 포함하는 경화막, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼
1020210091939,1020230011568,1026895700000,등록,등록,양자점 복합 입자 및 그 제조방법,주식회사 한솔케미칼
1020210011711,,1023198740000,등록,등록,"무용매형 양자점 조성물, 그 제조방법, 및 이를 포함하는 경화막, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼
1020200154689,1020220067915,1025730720000,등록,등록,"양자점의 제조방법, 및 이에 의해 제조된 양자점",주식회사 한솔케미칼
1020210114738,1020230032190,1027064630000,등록,등록,양자점 함유 경화성 조성물 및 이를 이용한 양자점 광학 시트,주식회사 한솔케미칼
1020220130798,1020240050872,,공개,공개,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020090128077,,1010195650000,등록,등록,"코어-쉘 구조의 전분-비닐 공중합체, 이를 포함하는 종이 코팅액, 및 이의 제조방법",대상 주식회사|주식회사 한솔케미칼
1020240058357,1020250159360,,공개,공개,"광산란 잉크 조성물, 이를 포함하는 광산란 화소, 컬러필터 및 디스플레이 장치",주식회사 한솔케미칼
1020240032045,1020250135551,1029105630000,등록,등록,과산화수소 및 디카르복실산을 포함하는 녹조 제거제,주식회사 한솔케미칼
1020230163116,1020250075968,,공개,공개,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020240032043,1020250135549,1029105600000,등록,등록,과산화수소 및 아스코르빈산을 포함하는 녹조 제거제,주식회사 한솔케미칼
1020170123967,,1019623550000,등록,등록,열적 안정성 및 반응성이 우수한 기상 증착 전구체 및 이의 제조방법,주식회사 한솔케미칼
1020230093074,1020250012910,1028583920000,등록,등록,2종의 실리콘 전구체 화합물을 이용하여 박막을 형성하는 방법,주식회사 한솔케미칼
1020150164082,1020170059742,1017872040000,등록,등록,원자층 증착용(ALD) 유기금속 전구체 화합물 및 이를 이용한 ALD 증착법,주식회사 한솔케미칼
1020200054948,1020210136551,1023644760000,등록,등록,실리콘 전구체 및 이를 이용한 실리콘 함유 박막의 제조방법,주식회사 한솔케미칼
1020200045913,1020210128128,1023217290000,등록,등록,"반도체층 및 그 제조방법, 그리고 이를 포함하는 트랜지스터.",주식회사 한솔케미칼
1020170055376,1020180121096,,거절,거절,질소를 함유하는 실리콘 박막의 플라즈마 원자층 증착 방법 및 반도체 소자의 더블 패터닝 방법,(주)아이작리서치|주식회사 한솔케미칼
1020190011855,1020200066122,1021571370000,등록,등록,실리콘 전구체 및 이를 이용한 실리콘 함유 박막의 제조방법,주식회사 한솔케미칼
1020230009473,1020240117297,1029072110000,등록,등록,말레산을 이용한 폐리튬이차전지의 유가금속 회수 방법,주식회사 한솔케미칼|전북대학교산학협력단
1020240014219,1020250118616,,공개,공개,광경화성 코팅 조성물 및 이를 이용한 코팅 필름,주식회사 한솔케미칼
1020230146486,1020250062023,,공개,공개,"공중합체계 전도성 고분자, 이의 제조 방법, 이를 이용한 전극, 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020220131372,1020240051560,1029025440000,등록,등록,"도전재, 이를 포함하는 리튬 이차 전지용 활물질 조성물 및 리튬 이차 전지",주식회사 한솔케미칼
1020140010121,1020150089465,1016037850000,등록,등록,역삼투 방식을 이용한 과산화수소 정제 시스템 및 그에 의해 제조되는 과산화수소,주식회사 한솔케미칼
1020150018207,1020160096480,1018386170000,등록,등록,"금속 산화물 박막, 금속-규소 산화물 박막, 또는 금속-게르마늄 산화물 박막 및 이의 제조 방법",주식회사 한솔케미칼
1020180044802,1020190121468,1020878580000,등록,등록,"원자층 증착용(ALD), 화학 기상 증착용(CVD) 전구체 화합물 및 이를 이용한 ALD/CVD 증착법",주식회사 한솔케미칼
1020220050837,,1024863140000,등록,등록,"무용제형 열경화성 양자점 수지 조성물, 이로부터 제조된 양자점 수지 복합체, 이를 적용한 LED 패키지 및 디스플레이 장치",주식회사 한솔케미칼
1020170066523,1020180130667,1019480970000,등록,등록,자외선 경화형 수지 조성물 및 이를 이용하여 제조한 광학 부재,주식회사 한솔케미칼
1020210128913,,1025041870000,등록,등록,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020200094049,1020220014227,1025043100000,등록,등록,"코발트 화합물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼
1020160158628,,1016987450000,등록,등록,"리튬 이온 이차전지 음극용 코어-쉘 구조의 바인더 및 이의 제조방법, 및 상기 바인더를 포함하는 슬러리",주식회사 한솔케미칼|삼성에스디아이 주식회사
1020170078050,1020180138023,1019480980000,등록,등록,자외선 경화형 수지 조성물 및 이를 이용하여 제조한 광학 부재,주식회사 한솔케미칼
1020200061578,1020210144345,1025081110000,등록,등록,양자점 광학 필름 및 이에 포함되는 양자점 조성물,주식회사 한솔케미칼
1020190088878,1020210011682,1022360410000,등록,등록,양자점 광학 필름 및 이에 포함되는 양자점 조성물,주식회사 한솔케미칼
1020170103398,1020190018817,1019565310000,등록,등록,양자점 광학 필름 및 이의 제조방법,주식회사 한솔케미칼
1020230148847,1020250063396,,공개,공개,"폴리아크릴산의 염 단량체 단위 포함 중합체 수용액의 제조 방법, 폴리아크릴산의 염 단량체 단위 포함 중합체 수용액, 음극 슬러리, 음극 및 이차전지",주식회사 한솔케미칼
1020230131930,1020250049061,1028984940000,등록,등록,"양자점 조성물, 그 제조방법, 그의 경화물, 및 이를 포함하는 표시장치",삼성전자주식회사|주식회사 한솔케미칼
1020250029788,,1028955150000,등록,등록,"공중합체 입자, 이를 포함하는 바인더 조성물, 슬러리, 전극, 및 상기 전극을 포함하는 이차전지",주식회사 한솔케미칼
1020240160147,,1028917310000,등록,등록,탄소재료를 포함하는 분산액 및 이를 이용한 황화리튬 이차전지,주식회사 한솔케미칼
1020220140426,1020240059314,1028775780000,등록,등록,"PAA-PVA 공중합체계 전도성 고분자, 이의 제조 방법, 이를 이용한 전극, 및 이를 포함하는 리튬 이차 전지",주식회사 한솔케미칼
1020240014628,1020250119691,1028731130000,등록,등록,저굴절 고분자 화합물 및 이의 제조방법,주식회사 한솔케미칼
1020220127300,1020240047801,,공개,공개,"탄소섬유 습식부직포용 바인더, 이를 포함하는 탄소섬유 분산액, 그의 제조방법 및 그로부터 제조된 탄소섬유 습식부직포",주식회사 한솔케미칼
1020240167632,,1028708460000,등록,등록,음극 활물질 및 이를 포함하는 음극 및 리튬 이차 전지,주식회사 한솔케미칼
1020220136478,1020240056182,1028667180000,등록,등록,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020210116460,1020230033466,,거절,거절,돔 형상이 가능한 경화성 실리콘 조성물 및 그 경화물,주식회사 한솔케미칼
1020250002031,1020250011221,,공개,공개,돔 형상이 가능한 경화성 실리콘 조성물 및 그 경화물,주식회사 한솔케미칼
1020220039959,1020230140992,1028118740000,등록,등록,아세트산을 이용한 폐리튬이차전지의 유효금속 회수 방법,주식회사 한솔케미칼|전북대학교산학협력단
1020197003101,1020190020148,1021392850000,등록,등록,산화물 박막 형성을 위한 기상 증착용 유기금속 전구체 화합물 및 이의 제조방법,주식회사 한솔케미칼
1020130082016,,1014673940000,등록,등록,물성 조절이 용이한 광경화성 광학용 수지 조성물 및 이를 이용하여 제조한 평판디스플레이,주식회사 한솔케미칼
1020210142451,,1024616670000,등록,등록,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020210137117,,1024682770000,등록,등록,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020160022302,,1016864750000,등록,등록,"이차전지용 바인더 조성물, 바인더, 이를 포함하는 전극 조성물, 및 이의 제조방법",주식회사 한솔케미칼
1020220095365,,1024651510000,등록,등록,탄소 나노튜브 분산액과 이를 이용하여 제조한 이차전지용 양극 및 상기 양극을 포함하는 이차전지,주식회사 한솔케미칼
1020180082684,,1020615380000,등록,등록,양자점 광학 시트 및 이의 제조방법,주식회사 한솔케미칼
1020210084505,,1024651500000,등록,등록,공중합체 분산제 및 이를 이용한 분산액,주식회사 한솔케미칼
1020200071673,1020210154546,1024582550000,등록,등록,양자점-고분자 복합체의 제조방법 및 이로부터 제조된 양자점-고분자 복합체를 포함하는 양자점 광학 필름,주식회사 한솔케미칼
1020200000948,1020210087791,1023413100000,등록,등록,양자점 광학 필름 및 이에 포함되는 양자점 조성물,주식회사 한솔케미칼
1020170031848,1020180046841,1019230400000,등록,등록,열적 안정성이 우수한 기상 증착용 전구체 및 이의 제조방법,주식회사 한솔케미칼
1020200030990,1020210115357,1023163220000,등록,등록,패드 프린팅 공정 적용이 가능한 무용제형 자외선 경화형 블랙잉크 조성물,주식회사 한솔케미칼
1020220143654,1020240061833,1028539370000,등록,등록,분리막용 공중합체 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020230109807,1020250028752,1028515760000,등록,등록,"신규 조성물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼
1020050013240,1020060092458,1006665270000,소멸,소멸,스테인레스 강철 무질산 산세 처리액,주식회사 한솔케미칼
1020240165277,,1028399450000,등록,등록,이차전지 분리막 코팅용 바인더 조성물 및 이를 포함하는 이차전지,주식회사 한솔케미칼
1020230161036,1020250074210,1028399150000,등록,등록,"감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법",주식회사 한솔케미칼
1020210091490,1020230011528,1026456040000,등록,등록,잉크젯 프린팅용 전자수송층 조성물 및 그 제조방법,주식회사 한솔케미칼
1020210124890,1020230041889,1026690500000,등록,등록,발광층 잉크 조성물 및 이를 이용한 전계 발광 소자,주식회사 한솔케미칼
1020220179514,1020240097457,1028305490000,등록,등록,망간을 선택적으로 회수할 수 있는 혼합 용제 추출제 및 이를 사용한 망간 회수 방법,주식회사 한솔케미칼|원광대학교산학협력단
1020200067579,1020210150769,1024337490000,등록,등록,"리튬 이차 전지용 음극 활물질, 이의 제조 방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020190114539,1020210033165,1023098480000,등록,등록,양자점 나노입자 및 이의 제조방법,주식회사 한솔케미칼
1020220152779,,1026605920000,등록,등록,"공중합체를 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",주식회사 한솔케미칼
1020230189661,1020250098399,,공개,공개,전기화학 장치용 촉매 잉크 슬러리 조성물 및 이의 제조 방법,주식회사 한솔케미칼
1020100140183,1020120078025,1012846640000,등록,등록,"실릴아민 리간드가 포함된 유기금속화합물, 및 이를 전구체로 이용한 금속 산화물 또는 금속-규소 산화물의 박막 증착 방법",주식회사 한솔케미칼|삼성전자주식회사
1020200094537,1020220014653,1024328330000,등록,등록,"유기금속 화합물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",주식회사 한솔케미칼
1020200068281,1020210151442,1024337380000,등록,등록,"리튬 이차 전지용 음극 활물질, 이의 제조 방법 및 이를 포함하는 리튬 이차전지",주식회사 한솔케미칼
1020190114756,1020210033252,1022770410000,등록,등록,"양자점의 제조방법, 및 이에 의해 제조된 양자점",주식회사 한솔케미칼
1020190114522,1020210033160,1022759020000,등록,등록,양자점-고분자 복합체 입자 및 이의 제조방법,주식회사 한솔케미칼
1020220031922,,1024326370000,등록,등록,"공중합체 조성물을 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",주식회사 한솔케미칼
1020190114757,1020210033253,1022770440000,등록,등록,"양자점의 제조방법, 및 이에 의해 제조된 양자점",주식회사 한솔케미칼
1020180165384,1020200076357,1021387070000,등록,등록,"희토류 전구체, 이의 제조방법 및 이를 이용하여 박막을 형성하는 방법",주식회사 한솔케미칼
1020200042375,1020210124826,1024203650000,등록,등록,나노입자의 대량 정제 시스템 및 이를 이용한 나노입자의 대량 정제방법,주식회사 한솔케미칼
1020150065813,,1015462140000,등록,등록,신규한 계면활성제를 이용한 친환경 에멀젼 고분자 응집제의 제조 방법,주식회사 한솔케미칼
1020190158833,1020210069269,1022781540000,등록,등록,이중 경화형 접착제 조성물,주식회사 한솔케미칼
