year,revenue,operating_profit,net_income,assets,liabilities,equity,cash,cfo,capex,fcf,investing_cf,source_account_count,revenue_source_account,operating_profit_source_account,net_income_source_account,assets_source_account,liabilities_source_account,equity_source_account,cfo_source_account,capex_source_account,cash_source_account
2021,324575857261.0,73911986136.0,63193771953.0,382891842028.0,72151255240.0,310740586788.0,,72457608239.0,14713619411.0,57743988828.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2022,310632917779.0,53640954367.0,42595162228.0,434013808798.0,87311770380.0,346702038418.0,,38949017461.0,7431321191.0,31517696270.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2023,276533350776.0,24325728964.0,25397015593.0,436989837327.0,68514428187.0,368475409140.0,,47693888794.0,11767134802.0,35926753992.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2024,338067812312.0,61177012897.0,65440277257.0,539499743575.0,103757408575.0,435742335000.0,,61502669541.0,9342276885.0,52160392656.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
2025,350324287104.0,51671713116.0,44481997780.0,580613743719.0,89220820383.0,491392923336.0,,66476818240.0,21247464576.0,45229353664.0,,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv,local_finance_csv
