source,company,company_dir,stock_code,fetched_at_kst,per_naver,pbr_naver,eps_naver,dividend_yield_pct_naver,bps_naver,available_metric_count,available_metrics,latest_close_auto,shares_outstanding_auto,market_cap_auto,enterprise_value_auto,eps_auto,bps_auto,per_auto,pbr_auto,psr_auto,p_fcf_auto,ev_sales_auto,ev_ebit_auto,fcf_yield_auto,sales_yield_auto,per_naver_source,pbr_naver_source,eps_naver_source,bps_naver_source,snapshot_status_kr,derivation_note_kr
naver_finance_item_main,원익머트리얼즈,wonik_materials,104830,2026-05-25,11.78,1.12,4045.0,1.05,0.0,19,"['per_naver', 'pbr_naver', 'eps_naver', 'dividend_yield_pct_naver', 'bps_naver', 'latest_close_auto', 'shares_outstanding_auto', 'market_cap_auto', 'enterprise_value_auto', 'eps_auto', 'bps_auto', 'per_auto', 'pbr_auto', 'psr_auto', 'p_fcf_auto', 'ev_sales_auto', 'ev_ebit_auto', 'fcf_yield_auto', 'sales_yield_auto']",47650.0,12608000.0,600771200000.0,658868769786.0,3862.7107169257615,41678.582555996196,12.335896600075579,1.1432730452380684,1.863044686859805,8.05978651009298,2.043210395051666,11.661846552382507,0.12407276529567329,0.5367557778152481,Naver Finance live display,Naver Finance live display,Naver Finance live display,Naver Finance live display,실시간/보조 산출 혼합 확보,Naver 원천값이 없으면 DART 재무제표와 Valuation 주가/발행주식 수로 PER/PBR/EPS/BPS/PSR 등을 자동 산출합니다.
